   #Energy      xx(%)           yy(%)
   3.494      0.8146E+02      0.8867E+02
   3.502      0.8134E+02      0.8859E+02
   3.510      0.8122E+02      0.8851E+02
   3.518      0.8110E+02      0.8843E+02
   3.525      0.8098E+02      0.8835E+02
   3.533      0.8087E+02      0.8828E+02
   3.541      0.8075E+02      0.8820E+02
   3.549      0.8065E+02      0.8813E+02
   3.557      0.8054E+02      0.8806E+02
   3.565      0.8044E+02      0.8799E+02
   3.573      0.8035E+02      0.8792E+02
   3.581      0.8025E+02      0.8785E+02
   3.589      0.8016E+02      0.8779E+02
   3.597      0.8008E+02      0.8772E+02
   3.604      0.7999E+02      0.8765E+02
   3.612      0.7991E+02      0.8759E+02
   3.620      0.7984E+02      0.8752E+02
   3.628      0.7977E+02      0.8746E+02
   3.636      0.7970E+02      0.8739E+02
   3.644      0.7963E+02      0.8733E+02
   3.652      0.7957E+02      0.8726E+02
   3.660      0.7951E+02      0.8719E+02
   3.668      0.7945E+02      0.8713E+02
   3.676      0.7940E+02      0.8706E+02
   3.683      0.7935E+02      0.8699E+02
   3.691      0.7930E+02      0.8692E+02
   3.699      0.7925E+02      0.8685E+02
   3.707      0.7921E+02      0.8678E+02
   3.715      0.7916E+02      0.8671E+02
   3.723      0.7912E+02      0.8663E+02
   3.731      0.7908E+02      0.8656E+02
   3.739      0.7904E+02      0.8648E+02
   3.747      0.7900E+02      0.8640E+02
   3.755      0.7896E+02      0.8632E+02
   3.763      0.7893E+02      0.8623E+02
   3.771      0.7889E+02      0.8615E+02
   3.778      0.7885E+02      0.8606E+02
   3.786      0.7881E+02      0.8597E+02
   3.794      0.7877E+02      0.8588E+02
   3.802      0.7873E+02      0.8578E+02
   3.810      0.7869E+02      0.8569E+02
   3.818      0.7865E+02      0.8559E+02
   3.826      0.7861E+02      0.8549E+02
   3.834      0.7856E+02      0.8539E+02
   3.842      0.7851E+02      0.8529E+02
   3.849      0.7847E+02      0.8519E+02
   3.857      0.7842E+02      0.8508E+02
   3.865      0.7836E+02      0.8497E+02
   3.873      0.7831E+02      0.8487E+02
   3.881      0.7825E+02      0.8476E+02
   3.889      0.7820E+02      0.8465E+02
   3.897      0.7814E+02      0.8454E+02
   3.905      0.7808E+02      0.8443E+02
   3.913      0.7801E+02      0.8432E+02
   3.921      0.7795E+02      0.8421E+02
   3.929      0.7788E+02      0.8410E+02
   3.936      0.7782E+02      0.8399E+02
   3.944      0.7775E+02      0.8389E+02
   3.952      0.7768E+02      0.8378E+02
   3.960      0.7761E+02      0.8367E+02
   3.968      0.7753E+02      0.8357E+02
   3.976      0.7746E+02      0.8346E+02
   3.984      0.7739E+02      0.8336E+02
   3.992      0.7731E+02      0.8326E+02
   4.000      0.7724E+02      0.8316E+02
   4.008      0.7717E+02      0.8306E+02
   4.016      0.7709E+02      0.8297E+02
