   #Energy      xx(%)           yy(%)
  82.015      0.1345E+00      0.1345E+00
  82.034      0.1345E+00      0.1345E+00
  82.052      0.1345E+00      0.1345E+00
  82.070      0.1346E+00      0.1346E+00
  82.089      0.1346E+00      0.1346E+00
  82.107      0.1346E+00      0.1346E+00
  82.125      0.1347E+00      0.1347E+00
  82.144      0.1347E+00      0.1347E+00
  82.162      0.1347E+00      0.1347E+00
  82.180      0.1347E+00      0.1347E+00
  82.198      0.1348E+00      0.1348E+00
  82.217      0.1348E+00      0.1348E+00
  82.235      0.1348E+00      0.1348E+00
  82.253      0.1349E+00      0.1349E+00
  82.272      0.1349E+00      0.1349E+00
  82.290      0.1349E+00      0.1349E+00
  82.308      0.1350E+00      0.1350E+00
  82.326      0.1350E+00      0.1350E+00
  82.345      0.1350E+00      0.1350E+00
  82.363      0.1350E+00      0.1350E+00
  82.381      0.1351E+00      0.1351E+00
  82.400      0.1351E+00      0.1351E+00
  82.418      0.1351E+00      0.1351E+00
  82.436      0.1352E+00      0.1352E+00
  82.454      0.1402E+00      0.1402E+00
  82.473      0.1402E+00      0.1402E+00
  82.491      0.1403E+00      0.1403E+00
  82.509      0.1403E+00      0.1403E+00
  82.528      0.1403E+00      0.1403E+00
  82.546      0.1404E+00      0.1404E+00
  82.564      0.1404E+00      0.1404E+00
  82.582      0.1404E+00      0.1404E+00
  82.601      0.1404E+00      0.1404E+00
  82.619      0.1405E+00      0.1405E+00
  82.637      0.1405E+00      0.1405E+00
  82.656      0.1405E+00      0.1405E+00
  82.674      0.1406E+00      0.1406E+00
  82.692      0.1406E+00      0.1406E+00
  82.710      0.1406E+00      0.1406E+00
  82.729      0.1407E+00      0.1407E+00
  82.747      0.1407E+00      0.1407E+00
  82.765      0.1407E+00      0.1407E+00
  82.784      0.1408E+00      0.1408E+00
  82.802      0.1408E+00      0.1408E+00
  82.820      0.1408E+00      0.1408E+00
  82.838      0.1408E+00      0.1408E+00
  82.857      0.1409E+00      0.1409E+00
  82.875      0.1409E+00      0.1409E+00
  82.893      0.1409E+00      0.1409E+00
  82.912      0.1410E+00      0.1410E+00
  82.930      0.1410E+00      0.1410E+00
  82.948      0.1410E+00      0.1410E+00
  82.967      0.1411E+00      0.1411E+00
  82.985      0.1411E+00      0.1411E+00
  83.003      0.1361E+00      0.1361E+00
  83.021      0.1361E+00      0.1361E+00
  83.040      0.1362E+00      0.1362E+00
  83.058      0.1362E+00      0.1362E+00
  83.076      0.1362E+00      0.1362E+00
  83.095      0.1362E+00      0.1362E+00
  83.113      0.1363E+00      0.1363E+00
  83.131      0.1363E+00      0.1363E+00
  83.150      0.1363E+00      0.1363E+00
  83.168      0.1364E+00      0.1364E+00
  83.186      0.1313E+00      0.1313E+00
  83.204      0.1314E+00      0.1314E+00
  83.223      0.1314E+00      0.1314E+00
  83.241      0.1314E+00      0.1314E+00
  83.259      0.1315E+00      0.1315E+00
  83.278      0.1315E+00      0.1315E+00
  83.296      0.1315E+00      0.1315E+00
  83.314      0.1316E+00      0.1316E+00
  83.332      0.1316E+00      0.1316E+00
  83.351      0.1316E+00      0.1316E+00
  83.369      0.1316E+00      0.1316E+00
  83.387      0.1317E+00      0.1317E+00
  83.406      0.1317E+00      0.1317E+00
  83.424      0.1317E+00      0.1317E+00
  83.442      0.1318E+00      0.1318E+00
  83.460      0.1318E+00      0.1318E+00
  83.479      0.1267E+00      0.1267E+00
  83.497      0.1268E+00      0.1268E+00
  83.515      0.1268E+00      0.1268E+00
  83.534      0.1268E+00      0.1268E+00
  83.552      0.1269E+00      0.1269E+00
  83.570      0.1269E+00      0.1269E+00
  83.588      0.1269E+00      0.1269E+00
  83.607      0.1269E+00      0.1269E+00
  83.625      0.1270E+00      0.1270E+00
  83.643      0.1270E+00      0.1270E+00
  83.662      0.1270E+00      0.1270E+00
  83.680      0.1271E+00      0.1271E+00
  83.698      0.1271E+00      0.1271E+00
  83.716      0.1271E+00      0.1271E+00
  83.735      0.1271E+00      0.1271E+00
  83.753      0.1272E+00      0.1272E+00
  83.771      0.1272E+00      0.1272E+00
  83.790      0.1272E+00      0.1272E+00
  83.808      0.1272E+00      0.1272E+00
  83.826      0.1273E+00      0.1273E+00
  83.844      0.1273E+00      0.1273E+00
  83.863      0.1273E+00      0.1273E+00
  83.881      0.1223E+00      0.1223E+00
  83.899      0.1223E+00      0.1223E+00
  83.918      0.1223E+00      0.1223E+00
  83.936      0.1223E+00      0.1223E+00
  83.954      0.1224E+00      0.1224E+00
  83.972      0.1224E+00      0.1224E+00
  83.991      0.1224E+00      0.1224E+00
  84.009      0.1225E+00      0.1225E+00
  84.027      0.1225E+00      0.1225E+00
  84.046      0.1225E+00      0.1225E+00
  84.064      0.1225E+00      0.1225E+00
  84.082      0.1226E+00      0.1226E+00
  84.101      0.1226E+00      0.1226E+00
  84.119      0.1226E+00      0.1226E+00
  84.137      0.1175E+00      0.1175E+00
  84.156      0.1176E+00      0.1176E+00
  84.174      0.1176E+00      0.1176E+00
  84.192      0.1176E+00      0.1176E+00
  84.210      0.1176E+00      0.1176E+00
  84.229      0.1177E+00      0.1177E+00
  84.247      0.1177E+00      0.1177E+00
  84.265      0.1177E+00      0.1177E+00
  84.284      0.1177E+00      0.1177E+00
  84.302      0.1178E+00      0.1178E+00
  84.320      0.1127E+00      0.1127E+00
  84.338      0.1127E+00      0.1127E+00
  84.357      0.1127E+00      0.1127E+00
  84.375      0.1128E+00      0.1128E+00
  84.393      0.1128E+00      0.1128E+00
  84.412      0.1128E+00      0.1128E+00
  84.430      0.1128E+00      0.1128E+00
  84.448      0.1128E+00      0.1128E+00
  84.466      0.1129E+00      0.1129E+00
  84.485      0.1078E+00      0.1078E+00
  84.503      0.1078E+00      0.1078E+00
  84.521      0.1078E+00      0.1078E+00
  84.540      0.1078E+00      0.1078E+00
  84.558      0.1079E+00      0.1079E+00
  84.576      0.1079E+00      0.1079E+00
  84.594      0.1079E+00      0.1079E+00
  84.613      0.1079E+00      0.1079E+00
  84.631      0.1080E+00      0.1080E+00
  84.649      0.1080E+00      0.1080E+00
  84.668      0.1080E+00      0.1080E+00
  84.686      0.1080E+00      0.1080E+00
  84.704      0.1081E+00      0.1081E+00
  84.722      0.1081E+00      0.1081E+00
  84.741      0.1081E+00      0.1081E+00
  84.759      0.1081E+00      0.1081E+00
  84.777      0.1081E+00      0.1081E+00
  84.796      0.1082E+00      0.1082E+00
  84.814      0.1082E+00      0.1082E+00
  84.832      0.1082E+00      0.1082E+00
  84.850      0.1082E+00      0.1082E+00
  84.869      0.1083E+00      0.1083E+00
  84.887      0.1083E+00      0.1083E+00
  84.905      0.1083E+00      0.1083E+00
  84.924      0.1083E+00      0.1083E+00
  84.942      0.1084E+00      0.1084E+00
  84.960      0.1084E+00      0.1084E+00
  84.978      0.1084E+00      0.1084E+00
  84.997      0.1084E+00      0.1084E+00
  85.015      0.1084E+00      0.1084E+00
  85.033      0.1085E+00      0.1085E+00
  85.052      0.1085E+00      0.1085E+00
  85.070      0.1085E+00      0.1085E+00
  85.088      0.1085E+00      0.1085E+00
  85.107      0.1086E+00      0.1086E+00
  85.125      0.1086E+00      0.1086E+00
  85.143      0.1086E+00      0.1086E+00
  85.161      0.1086E+00      0.1086E+00
  85.180      0.1087E+00      0.1087E+00
  85.198      0.1087E+00      0.1087E+00
  85.216      0.1087E+00      0.1087E+00
  85.235      0.1087E+00      0.1087E+00
  85.253      0.1088E+00      0.1088E+00
  85.271      0.1088E+00      0.1088E+00
  85.290      0.1088E+00      0.1088E+00
  85.308      0.1140E+00      0.1140E+00
  85.326      0.1140E+00      0.1140E+00
  85.344      0.1140E+00      0.1140E+00
  85.363      0.1141E+00      0.1141E+00
  85.381      0.1141E+00      0.1141E+00
  85.399      0.1141E+00      0.1141E+00
  85.418      0.1141E+00      0.1141E+00
  85.436      0.1194E+00      0.1194E+00
  85.454      0.1194E+00      0.1194E+00
  85.472      0.1194E+00      0.1194E+00
  85.491      0.1194E+00      0.1194E+00
  85.509      0.1246E+00      0.1246E+00
  85.527      0.1247E+00      0.1247E+00
  85.546      0.1247E+00      0.1247E+00
  85.564      0.1247E+00      0.1247E+00
  85.582      0.1247E+00      0.1247E+00
  85.600      0.1300E+00      0.1300E+00
  85.619      0.1300E+00      0.1300E+00
  85.637      0.1300E+00      0.1300E+00
  85.655      0.1300E+00      0.1300E+00
  85.674      0.1301E+00      0.1301E+00
  85.692      0.1353E+00      0.1353E+00
  85.710      0.1353E+00      0.1353E+00
  85.728      0.1354E+00      0.1354E+00
  85.747      0.1354E+00      0.1354E+00
  85.765      0.1354E+00      0.1354E+00
  85.783      0.1354E+00      0.1354E+00
  85.802      0.1355E+00      0.1355E+00
  85.820      0.1407E+00      0.1407E+00
  85.838      0.1407E+00      0.1407E+00
  85.856      0.1408E+00      0.1408E+00
  85.875      0.1408E+00      0.1408E+00
  85.893      0.1408E+00      0.1408E+00
  85.911      0.1409E+00      0.1409E+00
  85.930      0.1409E+00      0.1409E+00
  85.948      0.1409E+00      0.1409E+00
  85.966      0.1409E+00      0.1409E+00
  85.984      0.1410E+00      0.1410E+00
  86.003      0.1410E+00      0.1410E+00
  86.021      0.1410E+00      0.1410E+00
  86.039      0.1411E+00      0.1411E+00
  86.058      0.1411E+00      0.1411E+00
  86.076      0.1411E+00      0.1411E+00
  86.094      0.1412E+00      0.1412E+00
  86.113      0.1412E+00      0.1412E+00
  86.131      0.1412E+00      0.1412E+00
  86.149      0.1360E+00      0.1360E+00
  86.167      0.1361E+00      0.1361E+00
  86.186      0.1361E+00      0.1361E+00
  86.204      0.1361E+00      0.1361E+00
  86.222      0.1361E+00      0.1361E+00
  86.241      0.1362E+00      0.1362E+00
  86.259      0.1310E+00      0.1310E+00
  86.277      0.1310E+00      0.1310E+00
  86.296      0.1310E+00      0.1310E+00
  86.314      0.1310E+00      0.1310E+00
  86.332      0.1311E+00      0.1311E+00
  86.350      0.1311E+00      0.1311E+00
  86.369      0.1259E+00      0.1259E+00
  86.387      0.1259E+00      0.1259E+00
  86.405      0.1259E+00      0.1259E+00
  86.424      0.1260E+00      0.1260E+00
  86.442      0.1260E+00      0.1260E+00
  86.460      0.1260E+00      0.1260E+00
  86.478      0.1261E+00      0.1261E+00
  86.497      0.1261E+00      0.1261E+00
  86.515      0.1209E+00      0.1209E+00
  86.533      0.1209E+00      0.1209E+00
  86.552      0.1209E+00      0.1209E+00
  86.570      0.1209E+00      0.1209E+00
  86.588      0.1210E+00      0.1210E+00
  86.606      0.1210E+00      0.1210E+00
  86.625      0.1210E+00      0.1210E+00
  86.643      0.1210E+00      0.1210E+00
  86.661      0.1211E+00      0.1211E+00
  86.680      0.1211E+00      0.1211E+00
  86.698      0.1211E+00      0.1211E+00
  86.716      0.1211E+00      0.1211E+00
  86.734      0.1212E+00      0.1212E+00
  86.753      0.1212E+00      0.1212E+00
  86.771      0.1212E+00      0.1212E+00
  86.789      0.1212E+00      0.1212E+00
  86.808      0.1213E+00      0.1213E+00
  86.826      0.1213E+00      0.1213E+00
  86.844      0.1213E+00      0.1213E+00
  86.862      0.1213E+00      0.1213E+00
  86.881      0.1214E+00      0.1214E+00
  86.899      0.1214E+00      0.1214E+00
  86.917      0.1214E+00      0.1214E+00
  86.936      0.1214E+00      0.1214E+00
  86.954      0.1215E+00      0.1215E+00
  86.972      0.1215E+00      0.1215E+00
  86.990      0.1215E+00      0.1215E+00
  87.009      0.1268E+00      0.1268E+00
  87.027      0.1269E+00      0.1269E+00
  87.045      0.1269E+00      0.1269E+00
  87.064      0.1269E+00      0.1269E+00
  87.082      0.1269E+00      0.1269E+00
  87.100      0.1270E+00      0.1270E+00
  87.118      0.1270E+00      0.1270E+00
  87.137      0.1217E+00      0.1217E+00
  87.155      0.1218E+00      0.1218E+00
  87.173      0.1218E+00      0.1218E+00
  87.192      0.1218E+00      0.1218E+00
  87.210      0.1218E+00      0.1218E+00
  87.228      0.1219E+00      0.1219E+00
  87.247      0.1219E+00      0.1219E+00
  87.265      0.1219E+00      0.1219E+00
  87.283      0.1219E+00      0.1219E+00
  87.302      0.1167E+00      0.1167E+00
  87.320      0.1167E+00      0.1167E+00
  87.338      0.1167E+00      0.1167E+00
  87.356      0.1167E+00      0.1167E+00
  87.375      0.1168E+00      0.1168E+00
  87.393      0.1168E+00      0.1168E+00
  87.411      0.1168E+00      0.1168E+00
  87.430      0.1168E+00      0.1168E+00
  87.448      0.1169E+00      0.1169E+00
  87.466      0.1169E+00      0.1169E+00
  87.484      0.1169E+00      0.1169E+00
  87.503      0.1116E+00      0.1116E+00
  87.521      0.1116E+00      0.1116E+00
  87.539      0.1117E+00      0.1117E+00
  87.558      0.1117E+00      0.1117E+00
  87.576      0.1117E+00      0.1117E+00
  87.594      0.1117E+00      0.1117E+00
  87.612      0.1118E+00      0.1118E+00
  87.631      0.1118E+00      0.1118E+00
  87.649      0.1118E+00      0.1118E+00
  87.667      0.1118E+00      0.1118E+00
  87.686      0.1119E+00      0.1119E+00
  87.704      0.1119E+00      0.1119E+00
  87.722      0.1119E+00      0.1119E+00
  87.740      0.1119E+00      0.1119E+00
  87.759      0.1119E+00      0.1119E+00
  87.777      0.1120E+00      0.1120E+00
  87.795      0.1120E+00      0.1120E+00
  87.814      0.1120E+00      0.1120E+00
  87.832      0.1120E+00      0.1120E+00
  87.850      0.1121E+00      0.1121E+00
  87.868      0.1121E+00      0.1121E+00
  87.887      0.1121E+00      0.1121E+00
  87.905      0.1121E+00      0.1121E+00
  87.923      0.1122E+00      0.1122E+00
  87.942      0.1122E+00      0.1122E+00
  87.960      0.1122E+00      0.1122E+00
  87.978      0.1122E+00      0.1122E+00
  87.996      0.1122E+00      0.1122E+00
  88.015      0.1123E+00      0.1123E+00
  88.033      0.1123E+00      0.1123E+00
  88.051      0.1123E+00      0.1123E+00
  88.070      0.1123E+00      0.1123E+00
  88.088      0.1124E+00      0.1124E+00
  88.106      0.1124E+00      0.1124E+00
  88.124      0.1124E+00      0.1124E+00
  88.143      0.1124E+00      0.1124E+00
  88.161      0.1125E+00      0.1125E+00
  88.179      0.1125E+00      0.1125E+00
  88.198      0.1125E+00      0.1125E+00
  88.216      0.1125E+00      0.1125E+00
  88.234      0.1126E+00      0.1126E+00
  88.253      0.1126E+00      0.1126E+00
  88.271      0.1126E+00      0.1126E+00
  88.289      0.1126E+00      0.1126E+00
  88.307      0.1180E+00      0.1180E+00
  88.326      0.1180E+00      0.1180E+00
  88.344      0.1180E+00      0.1180E+00
  88.362      0.1181E+00      0.1181E+00
  88.381      0.1181E+00      0.1181E+00
  88.399      0.1181E+00      0.1181E+00
  88.417      0.1181E+00      0.1181E+00
  88.436      0.1182E+00      0.1182E+00
  88.454      0.1182E+00      0.1182E+00
  88.472      0.1182E+00      0.1182E+00
  88.490      0.1182E+00      0.1182E+00
  88.509      0.1183E+00      0.1183E+00
  88.527      0.1183E+00      0.1183E+00
  88.545      0.1183E+00      0.1183E+00
  88.564      0.1183E+00      0.1183E+00
  88.582      0.1184E+00      0.1184E+00
  88.600      0.1184E+00      0.1184E+00
  88.618      0.1184E+00      0.1184E+00
  88.637      0.1184E+00      0.1184E+00
  88.655      0.1185E+00      0.1185E+00
  88.673      0.1185E+00      0.1185E+00
  88.692      0.1185E+00      0.1185E+00
  88.710      0.1185E+00      0.1185E+00
  88.728      0.1186E+00      0.1186E+00
  88.746      0.1186E+00      0.1186E+00
  88.765      0.1186E+00      0.1186E+00
  88.783      0.1186E+00      0.1186E+00
  88.801      0.1240E+00      0.1240E+00
  88.820      0.1241E+00      0.1241E+00
  88.838      0.1241E+00      0.1241E+00
  88.856      0.1241E+00      0.1241E+00
  88.874      0.1241E+00      0.1241E+00
  88.893      0.1242E+00      0.1242E+00
  88.911      0.1242E+00      0.1242E+00
  88.929      0.1242E+00      0.1242E+00
  88.948      0.1243E+00      0.1243E+00
  88.966      0.1243E+00      0.1243E+00
  88.984      0.1243E+00      0.1243E+00
  89.002      0.1243E+00      0.1243E+00
  89.021      0.1244E+00      0.1244E+00
  89.039      0.1244E+00      0.1244E+00
  89.057      0.1244E+00      0.1244E+00
  89.076      0.1244E+00      0.1244E+00
  89.094      0.1245E+00      0.1245E+00
  89.112      0.1245E+00      0.1245E+00
  89.130      0.1245E+00      0.1245E+00
  89.149      0.1245E+00      0.1245E+00
  89.167      0.1246E+00      0.1246E+00
  89.185      0.1246E+00      0.1246E+00
  89.204      0.1246E+00      0.1246E+00
  89.222      0.1246E+00      0.1246E+00
  89.240      0.1247E+00      0.1247E+00
  89.259      0.1247E+00      0.1247E+00
  89.277      0.1247E+00      0.1247E+00
  89.295      0.1247E+00      0.1247E+00
  89.313      0.1248E+00      0.1248E+00
  89.332      0.1248E+00      0.1248E+00
  89.350      0.1248E+00      0.1248E+00
  89.368      0.1248E+00      0.1248E+00
  89.387      0.1249E+00      0.1249E+00
  89.405      0.1249E+00      0.1249E+00
  89.423      0.1195E+00      0.1195E+00
  89.442      0.1195E+00      0.1195E+00
  89.460      0.1195E+00      0.1195E+00
  89.478      0.1196E+00      0.1196E+00
  89.496      0.1196E+00      0.1196E+00
  89.515      0.1196E+00      0.1196E+00
  89.533      0.1196E+00      0.1196E+00
  89.551      0.1197E+00      0.1197E+00
  89.570      0.1197E+00      0.1197E+00
  89.588      0.1251E+00      0.1251E+00
  89.606      0.1252E+00      0.1252E+00
  89.624      0.1252E+00      0.1252E+00
  89.643      0.1252E+00      0.1252E+00
  89.661      0.1252E+00      0.1252E+00
  89.679      0.1253E+00      0.1253E+00
  89.698      0.1253E+00      0.1253E+00
  89.716      0.1253E+00      0.1253E+00
  89.734      0.1253E+00      0.1253E+00
  89.752      0.1254E+00      0.1254E+00
  89.771      0.1254E+00      0.1254E+00
  89.789      0.1254E+00      0.1254E+00
  89.807      0.1255E+00      0.1255E+00
  89.826      0.1255E+00      0.1255E+00
  89.844      0.1255E+00      0.1255E+00
  89.862      0.1255E+00      0.1255E+00
  89.880      0.1256E+00      0.1256E+00
  89.899      0.1256E+00      0.1256E+00
  89.917      0.1256E+00      0.1256E+00
  89.935      0.1256E+00      0.1256E+00
  89.954      0.1257E+00      0.1257E+00
  89.972      0.1257E+00      0.1257E+00
  89.990      0.1257E+00      0.1257E+00
  90.008      0.1257E+00      0.1257E+00
  90.027      0.1258E+00      0.1258E+00
  90.045      0.1258E+00      0.1258E+00
  90.063      0.1258E+00      0.1258E+00
  90.082      0.1258E+00      0.1258E+00
  90.100      0.1259E+00      0.1259E+00
  90.118      0.1259E+00      0.1259E+00
  90.136      0.1259E+00      0.1259E+00
  90.155      0.1314E+00      0.1314E+00
  90.173      0.1314E+00      0.1314E+00
  90.191      0.1315E+00      0.1315E+00
  90.210      0.1315E+00      0.1315E+00
  90.228      0.1315E+00      0.1315E+00
  90.246      0.1315E+00      0.1315E+00
  90.264      0.1316E+00      0.1316E+00
  90.283      0.1316E+00      0.1316E+00
  90.301      0.1316E+00      0.1316E+00
  90.319      0.1316E+00      0.1316E+00
  90.338      0.1317E+00      0.1317E+00
  90.356      0.1317E+00      0.1317E+00
  90.374      0.1317E+00      0.1317E+00
  90.393      0.1318E+00      0.1318E+00
  90.411      0.1373E+00      0.1373E+00
  90.429      0.1373E+00      0.1373E+00
  90.448      0.1373E+00      0.1373E+00
  90.466      0.1373E+00      0.1373E+00
  90.484      0.1374E+00      0.1374E+00
  90.502      0.1374E+00      0.1374E+00
  90.521      0.1374E+00      0.1374E+00
  90.539      0.1375E+00      0.1375E+00
  90.557      0.1375E+00      0.1375E+00
  90.576      0.1375E+00      0.1375E+00
  90.594      0.1375E+00      0.1375E+00
  90.612      0.1376E+00      0.1376E+00
  90.630      0.1376E+00      0.1376E+00
  90.649      0.1376E+00      0.1376E+00
  90.667      0.1376E+00      0.1376E+00
  90.685      0.1377E+00      0.1377E+00
  90.704      0.1377E+00      0.1377E+00
  90.722      0.1432E+00      0.1432E+00
  90.740      0.1433E+00      0.1433E+00
  90.758      0.1378E+00      0.1378E+00
  90.777      0.1378E+00      0.1378E+00
  90.795      0.1378E+00      0.1378E+00
  90.813      0.1379E+00      0.1379E+00
  90.832      0.1379E+00      0.1379E+00
  90.850      0.1379E+00      0.1379E+00
  90.868      0.1380E+00      0.1380E+00
  90.886      0.1380E+00      0.1380E+00
  90.905      0.1380E+00      0.1380E+00
  90.923      0.1380E+00      0.1380E+00
  90.941      0.1381E+00      0.1381E+00
  90.960      0.1381E+00      0.1381E+00
  90.978      0.1326E+00      0.1326E+00
  90.996      0.1326E+00      0.1326E+00
  91.014      0.1327E+00      0.1327E+00
  91.033      0.1327E+00      0.1327E+00
  91.051      0.1327E+00      0.1327E+00
  91.069      0.1272E+00      0.1272E+00
  91.088      0.1272E+00      0.1272E+00
  91.106      0.1273E+00      0.1273E+00
  91.124      0.1273E+00      0.1273E+00
  91.142      0.1273E+00      0.1273E+00
  91.161      0.1273E+00      0.1273E+00
  91.179      0.1218E+00      0.1218E+00
  91.197      0.1219E+00      0.1219E+00
  91.216      0.1219E+00      0.1219E+00
  91.234      0.1219E+00      0.1219E+00
  91.252      0.1219E+00      0.1219E+00
  91.270      0.1220E+00      0.1220E+00
  91.289      0.1220E+00      0.1220E+00
  91.307      0.1220E+00      0.1220E+00
  91.325      0.1165E+00      0.1165E+00
  91.344      0.1165E+00      0.1165E+00
  91.362      0.1165E+00      0.1165E+00
  91.380      0.1166E+00      0.1166E+00
  91.399      0.1166E+00      0.1166E+00
  91.417      0.1166E+00      0.1166E+00
  91.435      0.1166E+00      0.1166E+00
  91.453      0.1167E+00      0.1167E+00
  91.472      0.1167E+00      0.1167E+00
  91.490      0.1167E+00      0.1167E+00
  91.508      0.1167E+00      0.1167E+00
  91.527      0.1112E+00      0.1112E+00
  91.545      0.1112E+00      0.1112E+00
  91.563      0.1112E+00      0.1112E+00
  91.582      0.1113E+00      0.1113E+00
  91.600      0.1113E+00      0.1113E+00
  91.618      0.1113E+00      0.1113E+00
  91.636      0.1113E+00      0.1113E+00
  91.655      0.1113E+00      0.1113E+00
  91.673      0.1114E+00      0.1114E+00
  91.691      0.1114E+00      0.1114E+00
  91.710      0.1114E+00      0.1114E+00
  91.728      0.1114E+00      0.1114E+00
  91.746      0.1115E+00      0.1115E+00
  91.764      0.1115E+00      0.1115E+00
  91.783      0.1115E+00      0.1115E+00
  91.801      0.1115E+00      0.1115E+00
  91.819      0.1115E+00      0.1115E+00
  91.838      0.1116E+00      0.1116E+00
  91.856      0.1116E+00      0.1116E+00
  91.874      0.1116E+00      0.1116E+00
  91.892      0.1116E+00      0.1116E+00
  91.911      0.1117E+00      0.1117E+00
  91.929      0.1117E+00      0.1117E+00
  91.947      0.1117E+00      0.1117E+00
  91.966      0.1117E+00      0.1117E+00
  91.984      0.1117E+00      0.1117E+00
  92.002      0.1118E+00      0.1118E+00
  92.020      0.1062E+00      0.1062E+00
  92.039      0.1062E+00      0.1062E+00
  92.057      0.1062E+00      0.1062E+00
  92.075      0.1063E+00      0.1063E+00
  92.094      0.1063E+00      0.1063E+00
  92.112      0.1063E+00      0.1063E+00
  92.130      0.1063E+00      0.1063E+00
  92.148      0.1064E+00      0.1064E+00
  92.167      0.1064E+00      0.1064E+00
  92.185      0.1064E+00      0.1064E+00
  92.203      0.1064E+00      0.1064E+00
  92.222      0.1064E+00      0.1064E+00
  92.240      0.1065E+00      0.1065E+00
  92.258      0.1065E+00      0.1065E+00
  92.276      0.1065E+00      0.1065E+00
  92.295      0.1065E+00      0.1065E+00
  92.313      0.1065E+00      0.1065E+00
  92.331      0.1066E+00      0.1066E+00
  92.350      0.1066E+00      0.1066E+00
  92.368      0.1066E+00      0.1066E+00
  92.386      0.1066E+00      0.1066E+00
  92.405      0.1067E+00      0.1067E+00
  92.423      0.1067E+00      0.1067E+00
  92.441      0.1067E+00      0.1067E+00
  92.459      0.1067E+00      0.1067E+00
  92.478      0.1067E+00      0.1067E+00
  92.496      0.1068E+00      0.1068E+00
  92.514      0.1068E+00      0.1068E+00
  92.533      0.1068E+00      0.1068E+00
  92.551      0.1068E+00      0.1068E+00
  92.569      0.1068E+00      0.1068E+00
  92.588      0.1069E+00      0.1069E+00
  92.606      0.1069E+00      0.1069E+00
  92.624      0.1069E+00      0.1069E+00
  92.642      0.1069E+00      0.1069E+00
  92.661      0.1069E+00      0.1069E+00
  92.679      0.1070E+00      0.1070E+00
  92.697      0.1070E+00      0.1070E+00
  92.716      0.1070E+00      0.1070E+00
  92.734      0.1070E+00      0.1070E+00
  92.752      0.1071E+00      0.1071E+00
  92.770      0.1071E+00      0.1071E+00
  92.789      0.1071E+00      0.1071E+00
  92.807      0.1071E+00      0.1071E+00
  92.825      0.1071E+00      0.1071E+00
  92.844      0.1072E+00      0.1072E+00
  92.862      0.1072E+00      0.1072E+00
  92.880      0.1072E+00      0.1072E+00
  92.898      0.1072E+00      0.1072E+00
  92.917      0.1072E+00      0.1072E+00
  92.935      0.1073E+00      0.1073E+00
  92.953      0.1073E+00      0.1073E+00
  92.972      0.1073E+00      0.1073E+00
  92.990      0.1073E+00      0.1073E+00
  93.008      0.1073E+00      0.1073E+00
  93.026      0.1074E+00      0.1074E+00
  93.045      0.1074E+00      0.1074E+00
  93.063      0.1074E+00      0.1074E+00
  93.081      0.1074E+00      0.1074E+00
  93.100      0.1075E+00      0.1075E+00
  93.118      0.1075E+00      0.1075E+00
  93.136      0.1075E+00      0.1075E+00
  93.154      0.1075E+00      0.1075E+00
  93.173      0.1075E+00      0.1075E+00
  93.191      0.1076E+00      0.1076E+00
  93.209      0.1076E+00      0.1076E+00
  93.228      0.1076E+00      0.1076E+00
  93.246      0.1076E+00      0.1076E+00
  93.264      0.1076E+00      0.1076E+00
  93.282      0.1077E+00      0.1077E+00
  93.301      0.1077E+00      0.1077E+00
  93.319      0.1077E+00      0.1077E+00
  93.337      0.1077E+00      0.1077E+00
  93.356      0.1077E+00      0.1077E+00
  93.374      0.1078E+00      0.1078E+00
  93.392      0.1078E+00      0.1078E+00
  93.410      0.1078E+00      0.1078E+00
  93.429      0.1078E+00      0.1078E+00
  93.447      0.1079E+00      0.1079E+00
  93.465      0.1079E+00      0.1079E+00
  93.484      0.1022E+00      0.1022E+00
  93.502      0.1022E+00      0.1022E+00
  93.520      0.1023E+00      0.1023E+00
  93.539      0.1023E+00      0.1023E+00
  93.557      0.1023E+00      0.1023E+00
  93.575      0.1023E+00      0.1023E+00
  93.593      0.1023E+00      0.1023E+00
  93.612      0.1024E+00      0.1024E+00
  93.630      0.1024E+00      0.1024E+00
  93.648      0.1024E+00      0.1024E+00
  93.667      0.1024E+00      0.1024E+00
  93.685      0.1024E+00      0.1024E+00
  93.703      0.1025E+00      0.1025E+00
  93.722      0.1025E+00      0.1025E+00
  93.740      0.1025E+00      0.1025E+00
  93.758      0.1025E+00      0.1025E+00
  93.776      0.1025E+00      0.1025E+00
  93.795      0.1026E+00      0.1026E+00
  93.813      0.1026E+00      0.1026E+00
  93.831      0.1026E+00      0.1026E+00
  93.850      0.1026E+00      0.1026E+00
  93.868      0.1026E+00      0.1026E+00
  93.886      0.1027E+00      0.1027E+00
  93.904      0.1027E+00      0.1027E+00
  93.923      0.1027E+00      0.1027E+00
  93.941      0.1027E+00      0.1027E+00
  93.959      0.1027E+00      0.1027E+00
  93.978      0.1085E+00      0.1085E+00
  93.996      0.1085E+00      0.1085E+00
  94.014      0.1085E+00      0.1085E+00
  94.032      0.1085E+00      0.1085E+00
  94.051      0.1085E+00      0.1085E+00
  94.069      0.1086E+00      0.1086E+00
  94.087      0.1086E+00      0.1086E+00
  94.106      0.1086E+00      0.1086E+00
  94.124      0.1086E+00      0.1086E+00
  94.142      0.1087E+00      0.1087E+00
  94.160      0.1087E+00      0.1087E+00
