  #energy          xx             yy              zz              xy              yz              zx
  0.26246000E+01  0.32422924E+00  0.32422924E+00  0.32422924E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.26383000E+01  0.32479419E+00  0.32479419E+00  0.32479419E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.26521000E+01  0.32535098E+00  0.32535098E+00  0.32535098E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.26658000E+01  0.32589318E+00  0.32589318E+00  0.32589318E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.26795000E+01  0.32651696E+00  0.32651696E+00  0.32651696E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.26933000E+01  0.32731288E+00  0.32731288E+00  0.32731288E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.27070000E+01  0.32824006E+00  0.32824006E+00  0.32824006E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.27208000E+01  0.32936574E+00  0.32936574E+00  0.32936574E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.27345000E+01  0.33060972E+00  0.33060972E+00  0.33060972E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.27483000E+01  0.33200827E+00  0.33200827E+00  0.33200827E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.27620000E+01  0.33345397E+00  0.33345397E+00  0.33345397E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.27758000E+01  0.33498790E+00  0.33498790E+00  0.33498790E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.27895000E+01  0.33652066E+00  0.33652066E+00  0.33652066E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.28033000E+01  0.33813587E+00  0.33813587E+00  0.33813587E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.28170000E+01  0.33978437E+00  0.33978437E+00  0.33978437E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.28308000E+01  0.34159435E+00  0.34159435E+00  0.34159435E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.28445000E+01  0.34351932E+00  0.34351932E+00  0.34351932E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.28582000E+01  0.34566694E+00  0.34566694E+00  0.34566694E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
  0.28720000E+01  0.34813610E+00  0.34813610E+00  0.34813610E+00  0.10000000E+01  0.10000000E+01  0.10000000E+01
