  #energy          xx             yy              zz              xy              yz              zx
  0.32981000E+01  0.41614033E-01  0.41614033E-01  0.41614033E-01             NaN             NaN             NaN
  0.33119000E+01  0.41529608E-01  0.41529608E-01  0.41529608E-01             NaN             NaN             NaN
  0.33256000E+01  0.41482008E-01  0.41482008E-01  0.41482008E-01             NaN             NaN             NaN
  0.33394000E+01  0.41367462E-01  0.41367462E-01  0.41367462E-01             NaN             NaN             NaN
  0.33531000E+01  0.41299362E-01  0.41299362E-01  0.41299362E-01             NaN             NaN             NaN
  0.33669000E+01  0.41173383E-01  0.41173383E-01  0.41173383E-01             NaN             NaN             NaN
  0.33806000E+01  0.41108115E-01  0.41108115E-01  0.41108115E-01             NaN             NaN             NaN
  0.33944000E+01  0.40998577E-01  0.40998577E-01  0.40998577E-01             NaN             NaN             NaN
  0.34081000E+01  0.40968013E-01  0.40968013E-01  0.40968013E-01             NaN             NaN             NaN
  0.34219000E+01  0.40910321E-01  0.40910321E-01  0.40910321E-01             NaN             NaN             NaN
  0.34356000E+01  0.40967128E-01  0.40967128E-01  0.40967128E-01             NaN             NaN             NaN
  0.34493000E+01  0.41073149E-01  0.41073149E-01  0.41073149E-01             NaN             NaN             NaN
  0.34631000E+01  0.41159203E-01  0.41159203E-01  0.41159203E-01             NaN             NaN             NaN
  0.34768000E+01  0.41364820E-01  0.41364820E-01  0.41364820E-01             NaN             NaN             NaN
  0.34906000E+01  0.41566604E-01  0.41566604E-01  0.41566604E-01             NaN             NaN             NaN
  0.35043000E+01  0.41889320E-01  0.41889320E-01  0.41889320E-01             NaN             NaN             NaN
  0.35181000E+01  0.42204467E-01  0.42204467E-01  0.42204467E-01             NaN             NaN             NaN
  0.35318000E+01  0.42643205E-01  0.42643205E-01  0.42643205E-01             NaN             NaN             NaN
  0.35456000E+01  0.43075777E-01  0.43075777E-01  0.43075777E-01             NaN             NaN             NaN
  0.35593000E+01  0.43641610E-01  0.43641610E-01  0.43641610E-01             NaN             NaN             NaN
  0.35731000E+01  0.44206464E-01  0.44206464E-01  0.44206464E-01             NaN             NaN             NaN
  0.35868000E+01  0.44913022E-01  0.44913022E-01  0.44913022E-01             NaN             NaN             NaN
  0.36006000E+01  0.45615031E-01  0.45615031E-01  0.45615031E-01             NaN             NaN             NaN
  0.36143000E+01  0.46452880E-01  0.46452880E-01  0.46452880E-01             NaN             NaN             NaN
  0.36281000E+01  0.47263665E-01  0.47263665E-01  0.47263665E-01             NaN             NaN             NaN
  0.36418000E+01  0.48204966E-01  0.48204966E-01  0.48204966E-01             NaN             NaN             NaN
  0.36555000E+01  0.49164871E-01  0.49164871E-01  0.49164871E-01             NaN             NaN             NaN
  0.36693000E+01  0.50018960E-01  0.50018960E-01  0.50018960E-01             NaN             NaN             NaN
  0.36830000E+01  0.50931439E-01  0.50931439E-01  0.50931439E-01             NaN             NaN             NaN
  0.36968000E+01  0.51700781E-01  0.51700781E-01  0.51700781E-01             NaN             NaN             NaN
  0.37105000E+01  0.52482587E-01  0.52482587E-01  0.52482587E-01             NaN             NaN             NaN
  0.37243000E+01  0.53063234E-01  0.53063234E-01  0.53063234E-01             NaN             NaN             NaN
  0.37380000E+01  0.53613655E-01  0.53613655E-01  0.53613655E-01             NaN             NaN             NaN
  0.37518000E+01  0.53915504E-01  0.53915504E-01  0.53915504E-01             NaN             NaN             NaN
  0.37655000E+01  0.54167408E-01  0.54167408E-01  0.54167408E-01             NaN             NaN             NaN
  0.37793000E+01  0.54164370E-01  0.54164370E-01  0.54164370E-01             NaN             NaN             NaN
  0.37930000E+01  0.54144658E-01  0.54144658E-01  0.54144658E-01             NaN             NaN             NaN
  0.38068000E+01  0.53923202E-01  0.53923202E-01  0.53923202E-01             NaN             NaN             NaN
  0.38205000E+01  0.53784950E-01  0.53784950E-01  0.53784950E-01             NaN             NaN             NaN
  0.38342000E+01  0.53643250E-01  0.53643250E-01  0.53643250E-01             NaN             NaN             NaN
  0.38480000E+01  0.53402875E-01  0.53402875E-01  0.53402875E-01             NaN             NaN             NaN
  0.38617000E+01  0.53336186E-01  0.53336186E-01  0.53336186E-01             NaN             NaN             NaN
  0.38755000E+01  0.53228181E-01  0.53228181E-01  0.53228181E-01             NaN             NaN             NaN
  0.38892000E+01  0.53312683E-01  0.53312683E-01  0.53312683E-01             NaN             NaN             NaN
  0.39030000E+01  0.53356736E-01  0.53356736E-01  0.53356736E-01             NaN             NaN             NaN
  0.39167000E+01  0.53584979E-01  0.53584979E-01  0.53584979E-01             NaN             NaN             NaN
  0.39305000E+01  0.53753328E-01  0.53753328E-01  0.53753328E-01             NaN             NaN             NaN
  0.39442000E+01  0.54085159E-01  0.54085159E-01  0.54085159E-01             NaN             NaN             NaN
  0.39580000E+01  0.54328950E-01  0.54328950E-01  0.54328950E-01             NaN             NaN             NaN
  0.39717000E+01  0.54712009E-01  0.54712009E-01  0.54712009E-01             NaN             NaN             NaN
