#K-Path  Band-1   Band-2   Band-3   Band-4      ...   Band-n
  3.00  -15.048  -12.323   -6.328   -2.800    2.243    7.375    9.476   10.599   11.431   12.970   13.763   14.449   15.026   15.639   17.073   18.592   19.385   19.431   21.418   21.670   22.194   22.462   25.739   25.942   27.254   27.876   28.501   28.785   29.551   29.682   29.968   30.339   32.385   32.602   33.252   33.963
  3.04  -14.791  -12.630   -6.361   -2.620    2.011    7.358    9.878   10.992   11.840   12.510   13.490   14.543   14.602   16.015   16.812   18.277   19.353   19.629   21.473   21.625   22.263   22.636   25.454   25.731   27.194   27.760   28.388   28.807   29.498   29.635   29.924   30.492   32.243   32.932   33.168   33.917
  3.08  -14.549  -12.907   -6.385   -2.479    1.832    7.346   10.291   11.393   12.046   12.268   13.097   14.068   14.860   16.396   16.552   17.928   19.292   19.813   21.512   21.592   22.347   22.813   25.222   25.539   27.150   27.675   28.314   28.816   29.461   29.601   29.891   30.650   32.106   33.105   33.265   33.884
  3.12  -14.353  -13.124   -6.399   -2.388    1.718    7.340   10.712   11.602   11.794   12.689   12.696   13.604   15.090   16.330   16.779   17.562   19.254   19.923   21.542   21.572   22.416   22.947   25.067   25.401   27.124   27.622   28.270   28.818   29.438   29.581   29.871   30.778   31.998   33.066   33.572   33.864
  3.17  -14.270  -13.215   -6.404   -2.356    1.679    7.337   11.079   11.225   12.090   12.389   13.088   13.200   15.192   16.231   17.099   17.247   19.240   19.960   21.551   21.566   22.443   22.997   25.013   25.349   27.115   27.605   28.256   28.819   29.430   29.575   29.864   30.829   31.954   33.052   33.740   33.858
  3.17  -14.270  -13.215   -6.404   -2.356    1.679    7.337   11.079   11.225   12.090   12.389   13.088   13.200   15.192   16.231   17.099   17.247   19.240   19.960   21.551   21.566   22.443   22.997   25.013   25.349   27.115   27.605   28.256   28.819   29.430   29.575   29.864   30.829   31.954   33.052   33.740   33.858
  3.21  -14.266  -13.210   -6.426   -2.350    1.678    7.367   11.085   11.232   12.089   12.396   13.094   13.206   15.180   16.238   17.099   17.252   19.187   19.933   21.584   21.625   22.449   22.991   25.047   25.353   26.633   27.822   28.328   28.378   29.040   29.982   30.424   30.835   31.846   32.763   33.708   33.745
  3.25  -14.254  -13.198   -6.493   -2.332    1.674    7.457   11.103   11.250   12.085   12.416   13.112   13.226   15.144   16.258   17.099   17.266   19.048   19.856   21.676   21.776   22.469   22.973   25.153   25.366   25.927   27.695   27.704   28.041   29.327   30.457   30.852   31.141   31.672   32.270   33.588   33.762
  3.29  -14.232  -13.177   -6.602   -2.303    1.665    7.604   11.132   11.281   12.075   12.449   13.143   13.258   15.083   16.291   17.098   17.289   18.867   19.754   21.813   21.970   22.500   22.941   25.202   25.331   25.387   26.997   27.112   27.809   29.960   30.405   30.879   31.404   31.883   32.254   33.606   33.791
  3.34  -14.203  -13.148   -6.749   -2.261    1.654    7.806   11.173   11.324   12.060   12.497   13.186   13.302   15.003   16.337   17.095   17.321   18.682   19.651   21.983   22.160   22.545   22.891   24.482   25.417   25.582   26.315   26.400   27.621   29.940   30.292   30.918   31.301   32.361   32.967   33.787   33.831
  3.38  -14.165  -13.112   -6.931   -2.206    1.637    8.057   11.225   11.380   12.033   12.557   13.241   13.359   14.906   16.398   17.088   17.362   18.517   19.549   22.177   22.308   22.603   22.812   23.780   25.455   25.654   25.680   25.912   27.419   29.372   29.888   30.969   31.862   32.727   33.767   33.883   34.205
  3.42  -14.119  -13.067   -7.145   -2.141    1.616    8.354   11.288   11.447   11.992   12.631   13.307   13.429   14.803   16.470   17.072   17.410   18.384   19.454   22.384   22.385   22.655   22.672   23.142   24.968   25.061   25.501   26.276   27.208   28.797   29.287   31.027   32.611   32.903   33.946   34.339   34.673
  3.46  -14.064  -13.015   -7.385   -2.064    1.587    8.691   11.362   11.527   11.933   12.719   13.385   13.512   14.703   16.556   17.047   17.465   18.288   19.378   22.223   22.353   22.600   22.754   22.768   24.270   24.548   25.552   26.647   27.000   28.275   28.664   31.098   32.943   33.338   34.021   34.363   35.154
  3.51  -14.001  -12.956   -7.646   -1.974    1.551    9.064   11.447   11.618   11.851   12.820   13.475   13.606   14.619   16.656   17.014   17.525   18.228   19.334   21.589   22.175   22.573   22.829   22.849   23.594   24.158   25.614   26.795   26.862   27.963   28.059   31.180   32.866   33.723   34.108   34.566   34.846
  3.55  -13.929  -12.890   -7.926   -1.873    1.506    9.465   11.541   11.721   11.747   12.934   13.576   13.713   14.559   16.769   16.968   17.589   18.199   19.309   20.934   21.841   22.355   22.957   22.967   23.054   23.896   25.682   26.565   26.677   27.515   28.094   31.270   32.672   33.507   34.206   34.690   34.864
  3.59  -13.849  -12.819   -8.218   -1.759    1.449    9.890   11.622   11.646   11.835   13.062   13.687   13.832   14.531   16.895   16.910   17.654   18.193   19.314   20.285   21.394   21.994   22.486   23.077   23.279   23.710   25.757   26.240   26.298   27.115   28.450   31.371   32.403   33.047   34.317   34.687   34.911
  3.63  -13.760  -12.743   -8.520   -1.635    1.380   10.333   11.481   11.759   11.961   13.203   13.809   13.962   14.538   16.844   17.034   17.717   18.202   19.350   19.651   20.896   21.444   22.198   23.209   23.506   23.525   25.775   25.841   25.938   26.908   28.798   31.480   32.140   32.504   34.439   34.800   34.975
