 #energy      xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
   4.928      0.1800E+07      0.1800E+07      0.1800E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.932      0.1806E+07      0.1806E+07      0.1806E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.935      0.1812E+07      0.1812E+07      0.1812E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.938      0.1819E+07      0.1819E+07      0.1819E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.942      0.1825E+07      0.1825E+07      0.1825E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.945      0.1832E+07      0.1832E+07      0.1832E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.948      0.1838E+07      0.1838E+07      0.1838E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.952      0.1845E+07      0.1845E+07      0.1845E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.955      0.1852E+07      0.1852E+07      0.1852E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.958      0.1859E+07      0.1859E+07      0.1859E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.962      0.1866E+07      0.1866E+07      0.1866E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.965      0.1873E+07      0.1873E+07      0.1873E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.968      0.1881E+07      0.1881E+07      0.1881E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.972      0.1888E+07      0.1888E+07      0.1888E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.975      0.1895E+07      0.1895E+07      0.1895E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.978      0.1903E+07      0.1903E+07      0.1903E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.982      0.1911E+07      0.1911E+07      0.1911E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.985      0.1918E+07      0.1918E+07      0.1918E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.988      0.1926E+07      0.1926E+07      0.1926E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.992      0.1934E+07      0.1934E+07      0.1934E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.995      0.1942E+07      0.1942E+07      0.1942E+07      0.0000E+00      0.0000E+00      0.0000E+00
   4.998      0.1949E+07      0.1949E+07      0.1949E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.002      0.1957E+07      0.1957E+07      0.1957E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.005      0.1965E+07      0.1965E+07      0.1965E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.008      0.1972E+07      0.1972E+07      0.1972E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.012      0.1980E+07      0.1980E+07      0.1980E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.015      0.1987E+07      0.1987E+07      0.1987E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.018      0.1994E+07      0.1994E+07      0.1994E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.022      0.2001E+07      0.2001E+07      0.2001E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.025      0.2008E+07      0.2008E+07      0.2008E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.028      0.2015E+07      0.2015E+07      0.2015E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.032      0.2022E+07      0.2022E+07      0.2022E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.035      0.2029E+07      0.2029E+07      0.2029E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.038      0.2035E+07      0.2035E+07      0.2035E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.042      0.2042E+07      0.2042E+07      0.2042E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.045      0.2048E+07      0.2048E+07      0.2048E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.048      0.2054E+07      0.2054E+07      0.2054E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.052      0.2061E+07      0.2061E+07      0.2061E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.055      0.2067E+07      0.2067E+07      0.2067E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.058      0.2073E+07      0.2073E+07      0.2073E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.062      0.2079E+07      0.2079E+07      0.2079E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.065      0.2085E+07      0.2085E+07      0.2085E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.068      0.2091E+07      0.2091E+07      0.2091E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.072      0.2096E+07      0.2096E+07      0.2096E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.075      0.2102E+07      0.2102E+07      0.2102E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.078      0.2107E+07      0.2107E+07      0.2107E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.082      0.2113E+07      0.2113E+07      0.2113E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.085      0.2118E+07      0.2118E+07      0.2118E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.088      0.2124E+07      0.2124E+07      0.2124E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.092      0.2129E+07      0.2129E+07      0.2129E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.095      0.2134E+07      0.2134E+07      0.2134E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.098      0.2139E+07      0.2139E+07      0.2139E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.102      0.2144E+07      0.2144E+07      0.2144E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.105      0.2149E+07      0.2149E+07      0.2149E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.108      0.2154E+07      0.2154E+07      0.2154E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.112      0.2159E+07      0.2159E+07      0.2159E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.115      0.2163E+07      0.2163E+07      0.2163E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.118      0.2168E+07      0.2168E+07      0.2168E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.122      0.2173E+07      0.2173E+07      0.2173E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.125      0.2177E+07      0.2177E+07      0.2177E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.128      0.2181E+07      0.2181E+07      0.2181E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.132      0.2185E+07      0.2185E+07      0.2185E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.135      0.2190E+07      0.2190E+07      0.2190E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.138      0.2194E+07      0.2194E+07      0.2194E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.142      0.2198E+07      0.2198E+07      0.2198E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.145      0.2201E+07      0.2201E+07      0.2201E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.148      0.2205E+07      0.2205E+07      0.2205E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.152      0.2209E+07      0.2209E+07      0.2209E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.155      0.2212E+07      0.2212E+07      0.2212E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.158      0.2215E+07      0.2215E+07      0.2215E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.162      0.2219E+07      0.2219E+07      0.2219E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.165      0.2222E+07      0.2222E+07      0.2222E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.168      0.2224E+07      0.2224E+07      0.2224E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.172      0.2227E+07      0.2227E+07      0.2227E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.175      0.2229E+07      0.2229E+07      0.2229E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.178      0.2232E+07      0.2232E+07      0.2232E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.182      0.2233E+07      0.2233E+07      0.2233E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.185      0.2235E+07      0.2235E+07      0.2235E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.188      0.2237E+07      0.2237E+07      0.2237E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.192      0.2238E+07      0.2238E+07      0.2238E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.195      0.2239E+07      0.2239E+07      0.2239E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.198      0.2239E+07      0.2239E+07      0.2239E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.202      0.2239E+07      0.2239E+07      0.2239E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.205      0.2239E+07      0.2239E+07      0.2239E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.208      0.2239E+07      0.2239E+07      0.2239E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.212      0.2238E+07      0.2238E+07      0.2238E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.215      0.2237E+07      0.2237E+07      0.2237E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.218      0.2236E+07      0.2236E+07      0.2236E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.222      0.2234E+07      0.2234E+07      0.2234E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.225      0.2233E+07      0.2233E+07      0.2233E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.228      0.2230E+07      0.2230E+07      0.2230E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.232      0.2228E+07      0.2228E+07      0.2228E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.235      0.2226E+07      0.2226E+07      0.2226E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.238      0.2223E+07      0.2223E+07      0.2223E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.242      0.2220E+07      0.2220E+07      0.2220E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.245      0.2217E+07      0.2217E+07      0.2217E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.248      0.2213E+07      0.2213E+07      0.2213E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.252      0.2210E+07      0.2210E+07      0.2210E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.255      0.2206E+07      0.2206E+07      0.2206E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.258      0.2202E+07      0.2202E+07      0.2202E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.262      0.2199E+07      0.2199E+07      0.2199E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.265      0.2195E+07      0.2195E+07      0.2195E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.268      0.2191E+07      0.2191E+07      0.2191E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.272      0.2187E+07      0.2187E+07      0.2187E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.275      0.2183E+07      0.2183E+07      0.2183E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.278      0.2179E+07      0.2179E+07      0.2179E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.282      0.2175E+07      0.2175E+07      0.2175E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.285      0.2171E+07      0.2171E+07      0.2171E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.288      0.2167E+07      0.2167E+07      0.2167E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.292      0.2163E+07      0.2163E+07      0.2163E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.295      0.2160E+07      0.2160E+07      0.2160E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.298      0.2156E+07      0.2156E+07      0.2156E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.302      0.2153E+07      0.2153E+07      0.2153E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.305      0.2149E+07      0.2149E+07      0.2149E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.308      0.2146E+07      0.2146E+07      0.2146E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.312      0.2143E+07      0.2143E+07      0.2143E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.315      0.2140E+07      0.2140E+07      0.2140E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.318      0.2137E+07      0.2137E+07      0.2137E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.322      0.2134E+07      0.2134E+07      0.2134E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.325      0.2131E+07      0.2131E+07      0.2131E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.328      0.2128E+07      0.2128E+07      0.2128E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.332      0.2125E+07      0.2125E+07      0.2125E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.335      0.2123E+07      0.2123E+07      0.2123E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.338      0.2120E+07      0.2120E+07      0.2120E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.342      0.2117E+07      0.2117E+07      0.2117E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.345      0.2114E+07      0.2114E+07      0.2114E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.348      0.2112E+07      0.2112E+07      0.2112E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.352      0.2109E+07      0.2109E+07      0.2109E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.355      0.2106E+07      0.2106E+07      0.2106E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.359      0.2103E+07      0.2103E+07      0.2103E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.362      0.2100E+07      0.2100E+07      0.2100E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.365      0.2096E+07      0.2096E+07      0.2096E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.369      0.2093E+07      0.2093E+07      0.2093E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.372      0.2090E+07      0.2090E+07      0.2090E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.375      0.2086E+07      0.2086E+07      0.2086E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.378      0.2083E+07      0.2083E+07      0.2083E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.382      0.2079E+07      0.2079E+07      0.2079E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.385      0.2075E+07      0.2075E+07      0.2075E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.388      0.2072E+07      0.2072E+07      0.2072E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.392      0.2068E+07      0.2068E+07      0.2068E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.395      0.2064E+07      0.2064E+07      0.2064E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.399      0.2060E+07      0.2060E+07      0.2060E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.402      0.2056E+07      0.2056E+07      0.2056E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.405      0.2052E+07      0.2052E+07      0.2052E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.409      0.2048E+07      0.2048E+07      0.2048E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.412      0.2044E+07      0.2044E+07      0.2044E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.415      0.2040E+07      0.2040E+07      0.2040E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.418      0.2036E+07      0.2036E+07      0.2036E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.422      0.2033E+07      0.2033E+07      0.2033E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.425      0.2029E+07      0.2029E+07      0.2029E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.428      0.2025E+07      0.2025E+07      0.2025E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.432      0.2022E+07      0.2022E+07      0.2022E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.435      0.2018E+07      0.2018E+07      0.2018E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.439      0.2015E+07      0.2015E+07      0.2015E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.442      0.2012E+07      0.2012E+07      0.2012E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.445      0.2009E+07      0.2009E+07      0.2009E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.449      0.2006E+07      0.2006E+07      0.2006E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.452      0.2003E+07      0.2003E+07      0.2003E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.455      0.2001E+07      0.2001E+07      0.2001E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.458      0.1998E+07      0.1998E+07      0.1998E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.462      0.1995E+07      0.1995E+07      0.1995E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.465      0.1993E+07      0.1993E+07      0.1993E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.468      0.1991E+07      0.1991E+07      0.1991E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.472      0.1988E+07      0.1988E+07      0.1988E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.475      0.1986E+07      0.1986E+07      0.1986E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.479      0.1984E+07      0.1984E+07      0.1984E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.482      0.1982E+07      0.1982E+07      0.1982E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.485      0.1980E+07      0.1980E+07      0.1980E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.489      0.1977E+07      0.1977E+07      0.1977E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.492      0.1975E+07      0.1975E+07      0.1975E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.495      0.1973E+07      0.1973E+07      0.1973E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.498      0.1970E+07      0.1970E+07      0.1970E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.502      0.1968E+07      0.1968E+07      0.1968E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.505      0.1965E+07      0.1965E+07      0.1965E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.508      0.1962E+07      0.1962E+07      0.1962E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.512      0.1959E+07      0.1959E+07      0.1959E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.515      0.1956E+07      0.1956E+07      0.1956E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.519      0.1953E+07      0.1953E+07      0.1953E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.522      0.1950E+07      0.1950E+07      0.1950E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.525      0.1947E+07      0.1947E+07      0.1947E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.529      0.1944E+07      0.1944E+07      0.1944E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.532      0.1940E+07      0.1940E+07      0.1940E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.535      0.1937E+07      0.1937E+07      0.1937E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.538      0.1933E+07      0.1933E+07      0.1933E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.542      0.1929E+07      0.1929E+07      0.1929E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.545      0.1926E+07      0.1926E+07      0.1926E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.548      0.1922E+07      0.1922E+07      0.1922E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.552      0.1918E+07      0.1918E+07      0.1918E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.555      0.1914E+07      0.1914E+07      0.1914E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.559      0.1910E+07      0.1910E+07      0.1910E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.562      0.1906E+07      0.1906E+07      0.1906E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.565      0.1902E+07      0.1902E+07      0.1902E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.569      0.1898E+07      0.1898E+07      0.1898E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.572      0.1894E+07      0.1894E+07      0.1894E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.575      0.1890E+07      0.1890E+07      0.1890E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.579      0.1886E+07      0.1886E+07      0.1886E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.582      0.1883E+07      0.1883E+07      0.1883E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.585      0.1879E+07      0.1879E+07      0.1879E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.588      0.1875E+07      0.1875E+07      0.1875E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.592      0.1871E+07      0.1871E+07      0.1871E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.595      0.1868E+07      0.1868E+07      0.1868E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.598      0.1864E+07      0.1864E+07      0.1864E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.602      0.1861E+07      0.1861E+07      0.1861E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.605      0.1857E+07      0.1857E+07      0.1857E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.609      0.1854E+07      0.1854E+07      0.1854E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.612      0.1851E+07      0.1851E+07      0.1851E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.615      0.1847E+07      0.1847E+07      0.1847E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.619      0.1844E+07      0.1844E+07      0.1844E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.622      0.1842E+07      0.1842E+07      0.1842E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.625      0.1839E+07      0.1839E+07      0.1839E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.628      0.1836E+07      0.1836E+07      0.1836E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.632      0.1833E+07      0.1833E+07      0.1833E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.635      0.1831E+07      0.1831E+07      0.1831E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.638      0.1829E+07      0.1829E+07      0.1829E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.642      0.1826E+07      0.1826E+07      0.1826E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.645      0.1824E+07      0.1824E+07      0.1824E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.649      0.1822E+07      0.1822E+07      0.1822E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.652      0.1820E+07      0.1820E+07      0.1820E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.655      0.1819E+07      0.1819E+07      0.1819E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.659      0.1817E+07      0.1817E+07      0.1817E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.662      0.1815E+07      0.1815E+07      0.1815E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.665      0.1814E+07      0.1814E+07      0.1814E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.669      0.1813E+07      0.1813E+07      0.1813E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.672      0.1811E+07      0.1811E+07      0.1811E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.675      0.1810E+07      0.1810E+07      0.1810E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.679      0.1809E+07      0.1809E+07      0.1809E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.682      0.1808E+07      0.1808E+07      0.1808E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.685      0.1807E+07      0.1807E+07      0.1807E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.689      0.1806E+07      0.1806E+07      0.1806E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.692      0.1806E+07      0.1806E+07      0.1806E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.695      0.1805E+07      0.1805E+07      0.1805E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.699      0.1804E+07      0.1804E+07      0.1804E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.702      0.1804E+07      0.1804E+07      0.1804E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.705      0.1803E+07      0.1803E+07      0.1803E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.709      0.1803E+07      0.1803E+07      0.1803E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.712      0.1802E+07      0.1802E+07      0.1802E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.715      0.1802E+07      0.1802E+07      0.1802E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.719      0.1802E+07      0.1802E+07      0.1802E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.722      0.1801E+07      0.1801E+07      0.1801E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.725      0.1801E+07      0.1801E+07      0.1801E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.729      0.1801E+07      0.1801E+07      0.1801E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.732      0.1800E+07      0.1800E+07      0.1800E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.735      0.1800E+07      0.1800E+07      0.1800E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.739      0.1800E+07      0.1800E+07      0.1800E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.742      0.1799E+07      0.1799E+07      0.1799E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.745      0.1799E+07      0.1799E+07      0.1799E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.749      0.1798E+07      0.1798E+07      0.1798E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.752      0.1797E+07      0.1797E+07      0.1797E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.755      0.1796E+07      0.1796E+07      0.1796E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.759      0.1796E+07      0.1796E+07      0.1796E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.762      0.1795E+07      0.1795E+07      0.1795E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.765      0.1793E+07      0.1793E+07      0.1793E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.769      0.1792E+07      0.1792E+07      0.1792E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.772      0.1791E+07      0.1791E+07      0.1791E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.775      0.1789E+07      0.1789E+07      0.1789E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.779      0.1788E+07      0.1788E+07      0.1788E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.782      0.1786E+07      0.1786E+07      0.1786E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.785      0.1784E+07      0.1784E+07      0.1784E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.789      0.1782E+07      0.1782E+07      0.1782E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.792      0.1780E+07      0.1780E+07      0.1780E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.795      0.1778E+07      0.1778E+07      0.1778E+07      0.0000E+00      0.0000E+00      0.0000E+00
   5.799      0.1775E+07      0.1775E+07      0.1775E+07      0.0000E+00      0.0000E+00      0.0000E+00
