  #energy          xx             yy              zz              xy              yz              zx
   0.413      0.3178E+00      0.3178E+00      0.3178E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.417      0.3178E+00      0.3178E+00      0.3178E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.420      0.3178E+00      0.3178E+00      0.3178E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.423      0.3179E+00      0.3179E+00      0.3179E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.427      0.3179E+00      0.3179E+00      0.3179E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.430      0.3179E+00      0.3179E+00      0.3179E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.433      0.3180E+00      0.3180E+00      0.3180E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.437      0.3180E+00      0.3180E+00      0.3180E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.440      0.3180E+00      0.3180E+00      0.3180E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.444      0.3181E+00      0.3181E+00      0.3181E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.447      0.3181E+00      0.3181E+00      0.3181E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.450      0.3181E+00      0.3181E+00      0.3181E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.454      0.3182E+00      0.3182E+00      0.3182E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.457      0.3182E+00      0.3182E+00      0.3182E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.460      0.3182E+00      0.3182E+00      0.3182E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.464      0.3183E+00      0.3183E+00      0.3183E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.467      0.3183E+00      0.3183E+00      0.3183E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.470      0.3183E+00      0.3183E+00      0.3183E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.473      0.3184E+00      0.3184E+00      0.3184E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.477      0.3184E+00      0.3184E+00      0.3184E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.480      0.3184E+00      0.3184E+00      0.3184E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.483      0.3185E+00      0.3185E+00      0.3185E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.487      0.3185E+00      0.3185E+00      0.3185E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.490      0.3185E+00      0.3185E+00      0.3185E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.493      0.3186E+00      0.3186E+00      0.3186E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.497      0.3186E+00      0.3186E+00      0.3186E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.500      0.3187E+00      0.3187E+00      0.3187E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.503      0.3187E+00      0.3187E+00      0.3187E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.507      0.3187E+00      0.3187E+00      0.3187E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.510      0.3188E+00      0.3188E+00      0.3188E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.513      0.3188E+00      0.3188E+00      0.3188E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.517      0.3188E+00      0.3188E+00      0.3188E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.520      0.3189E+00      0.3189E+00      0.3189E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.523      0.3189E+00      0.3189E+00      0.3189E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.527      0.3190E+00      0.3190E+00      0.3190E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.530      0.3190E+00      0.3190E+00      0.3190E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.533      0.3190E+00      0.3190E+00      0.3190E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.537      0.3191E+00      0.3191E+00      0.3191E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.540      0.3191E+00      0.3191E+00      0.3191E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.543      0.3192E+00      0.3192E+00      0.3192E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.547      0.3192E+00      0.3192E+00      0.3192E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.550      0.3192E+00      0.3193E+00      0.3193E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.553      0.3193E+00      0.3193E+00      0.3193E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.557      0.3193E+00      0.3193E+00      0.3193E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.560      0.3194E+00      0.3194E+00      0.3194E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.564      0.3194E+00      0.3194E+00      0.3194E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.567      0.3195E+00      0.3195E+00      0.3195E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.570      0.3195E+00      0.3195E+00      0.3195E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.574      0.3195E+00      0.3195E+00      0.3195E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.577      0.3196E+00      0.3196E+00      0.3196E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.580      0.3196E+00      0.3196E+00      0.3196E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.584      0.3197E+00      0.3197E+00      0.3197E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.587      0.3197E+00      0.3197E+00      0.3197E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.590      0.3198E+00      0.3198E+00      0.3198E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.594      0.3198E+00      0.3198E+00      0.3198E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.597      0.3199E+00      0.3199E+00      0.3199E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.600      0.3199E+00      0.3199E+00      0.3199E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.604      0.3199E+00      0.3200E+00      0.3200E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.607      0.3200E+00      0.3200E+00      0.3200E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.610      0.3200E+00      0.3200E+00      0.3200E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.614      0.3201E+00      0.3201E+00      0.3201E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.617      0.3201E+00      0.3201E+00      0.3201E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.620      0.3202E+00      0.3202E+00      0.3202E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.624      0.3202E+00      0.3202E+00      0.3202E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.627      0.3203E+00      0.3203E+00      0.3203E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.630      0.3203E+00      0.3203E+00      0.3203E+00      0.1000E+01      0.1000E+01      0.1000E+01
   0.633      0.3204E+00      0.3204E+00      0.3204E+00      0.1000E+01      0.1000E+01      0.1000E+01
