  #energy          xx             yy              zz              xy              yz              zx
   0.487      0.3591E+01      0.3591E+01      0.3591E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.490      0.3591E+01      0.3591E+01      0.3591E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.493      0.3592E+01      0.3592E+01      0.3592E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.497      0.3592E+01      0.3592E+01      0.3592E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.500      0.3592E+01      0.3592E+01      0.3592E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.503      0.3593E+01      0.3593E+01      0.3593E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.507      0.3593E+01      0.3593E+01      0.3593E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.510      0.3593E+01      0.3593E+01      0.3593E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.513      0.3594E+01      0.3594E+01      0.3594E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.517      0.3594E+01      0.3594E+01      0.3594E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.520      0.3594E+01      0.3594E+01      0.3594E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.523      0.3595E+01      0.3595E+01      0.3595E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.527      0.3595E+01      0.3595E+01      0.3595E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.530      0.3596E+01      0.3596E+01      0.3596E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.533      0.3596E+01      0.3596E+01      0.3596E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.537      0.3596E+01      0.3596E+01      0.3596E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.540      0.3597E+01      0.3597E+01      0.3597E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.543      0.3597E+01      0.3597E+01      0.3597E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.547      0.3598E+01      0.3598E+01      0.3598E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.550      0.3598E+01      0.3598E+01      0.3598E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.553      0.3598E+01      0.3598E+01      0.3598E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.557      0.3599E+01      0.3599E+01      0.3599E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.560      0.3599E+01      0.3599E+01      0.3599E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.564      0.3599E+01      0.3599E+01      0.3599E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.567      0.3600E+01      0.3600E+01      0.3600E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.570      0.3600E+01      0.3600E+01      0.3600E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.574      0.3601E+01      0.3601E+01      0.3601E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.577      0.3601E+01      0.3601E+01      0.3601E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.580      0.3602E+01      0.3602E+01      0.3602E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.584      0.3602E+01      0.3602E+01      0.3602E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.587      0.3602E+01      0.3602E+01      0.3602E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.590      0.3603E+01      0.3603E+01      0.3603E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.594      0.3603E+01      0.3603E+01      0.3603E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.597      0.3604E+01      0.3604E+01      0.3604E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.600      0.3604E+01      0.3604E+01      0.3604E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.604      0.3604E+01      0.3604E+01      0.3604E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.607      0.3605E+01      0.3605E+01      0.3605E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.610      0.3605E+01      0.3605E+01      0.3605E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.614      0.3606E+01      0.3606E+01      0.3606E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.617      0.3606E+01      0.3606E+01      0.3606E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.620      0.3607E+01      0.3607E+01      0.3607E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.624      0.3607E+01      0.3607E+01      0.3607E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.627      0.3608E+01      0.3608E+01      0.3608E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.630      0.3608E+01      0.3608E+01      0.3608E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.633      0.3608E+01      0.3608E+01      0.3608E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.637      0.3609E+01      0.3609E+01      0.3609E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.640      0.3609E+01      0.3609E+01      0.3609E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.643      0.3610E+01      0.3610E+01      0.3610E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.647      0.3610E+01      0.3610E+01      0.3610E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.650      0.3611E+01      0.3611E+01      0.3611E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.654      0.3611E+01      0.3611E+01      0.3611E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.657      0.3612E+01      0.3612E+01      0.3612E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.660      0.3612E+01      0.3612E+01      0.3612E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.664      0.3613E+01      0.3613E+01      0.3613E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.667      0.3613E+01      0.3613E+01      0.3613E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.670      0.3614E+01      0.3614E+01      0.3614E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.674      0.3614E+01      0.3614E+01      0.3614E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.677      0.3615E+01      0.3615E+01      0.3615E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.680      0.3615E+01      0.3615E+01      0.3615E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.684      0.3615E+01      0.3615E+01      0.3615E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.687      0.3616E+01      0.3616E+01      0.3616E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.690      0.3616E+01      0.3616E+01      0.3616E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.694      0.3617E+01      0.3617E+01      0.3617E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.697      0.3617E+01      0.3617E+01      0.3617E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.700      0.3618E+01      0.3618E+01      0.3618E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.704      0.3618E+01      0.3618E+01      0.3618E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.707      0.3619E+01      0.3619E+01      0.3619E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.710      0.3620E+01      0.3620E+01      0.3620E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.714      0.3620E+01      0.3620E+01      0.3620E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.717      0.3621E+01      0.3621E+01      0.3621E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.720      0.3621E+01      0.3621E+01      0.3621E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.724      0.3622E+01      0.3622E+01      0.3622E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.727      0.3622E+01      0.3622E+01      0.3622E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.730      0.3623E+01      0.3623E+01      0.3623E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.734      0.3623E+01      0.3623E+01      0.3623E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.737      0.3624E+01      0.3624E+01      0.3624E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.740      0.3624E+01      0.3624E+01      0.3624E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.744      0.3625E+01      0.3625E+01      0.3625E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.747      0.3625E+01      0.3625E+01      0.3625E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.750      0.3626E+01      0.3626E+01      0.3626E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.754      0.3626E+01      0.3626E+01      0.3626E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.757      0.3627E+01      0.3627E+01      0.3627E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.760      0.3628E+01      0.3628E+01      0.3628E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.764      0.3628E+01      0.3628E+01      0.3628E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.767      0.3629E+01      0.3629E+01      0.3629E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.770      0.3629E+01      0.3629E+01      0.3629E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.774      0.3630E+01      0.3630E+01      0.3630E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.777      0.3630E+01      0.3630E+01      0.3630E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.780      0.3631E+01      0.3631E+01      0.3631E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.784      0.3631E+01      0.3631E+01      0.3631E+01      0.0000E+00      0.0000E+00      0.0000E+00
   0.787      0.3632E+01      0.3632E+01      0.3632E+01      0.0000E+00      0.0000E+00      0.0000E+00
