  #energy          xx             yy              zz              xy              yz              zx
   2.384      0.2675E-02      0.2675E-02      0.2675E-02             NaN             NaN             NaN
   2.388      0.2681E-02      0.2681E-02      0.2681E-02             NaN             NaN             NaN
   2.391      0.2688E-02      0.2688E-02      0.2688E-02             NaN             NaN             NaN
   2.394      0.2694E-02      0.2694E-02      0.2694E-02             NaN             NaN             NaN
   2.397      0.2701E-02      0.2701E-02      0.2701E-02             NaN             NaN             NaN
   2.401      0.2707E-02      0.2707E-02      0.2707E-02             NaN             NaN             NaN
   2.404      0.2714E-02      0.2714E-02      0.2714E-02             NaN             NaN             NaN
   2.408      0.2720E-02      0.2720E-02      0.2720E-02             NaN             NaN             NaN
   2.411      0.2727E-02      0.2727E-02      0.2727E-02             NaN             NaN             NaN
   2.414      0.2734E-02      0.2734E-02      0.2734E-02             NaN             NaN             NaN
   2.417      0.2740E-02      0.2740E-02      0.2740E-02             NaN             NaN             NaN
   2.421      0.2747E-02      0.2747E-02      0.2747E-02             NaN             NaN             NaN
   2.424      0.2754E-02      0.2754E-02      0.2754E-02             NaN             NaN             NaN
   2.428      0.2761E-02      0.2761E-02      0.2761E-02             NaN             NaN             NaN
   2.431      0.2767E-02      0.2767E-02      0.2767E-02             NaN             NaN             NaN
   2.434      0.2774E-02      0.2774E-02      0.2774E-02             NaN             NaN             NaN
   2.438      0.2781E-02      0.2781E-02      0.2781E-02             NaN             NaN             NaN
   2.441      0.2788E-02      0.2788E-02      0.2788E-02             NaN             NaN             NaN
   2.444      0.2795E-02      0.2795E-02      0.2795E-02             NaN             NaN             NaN
   2.447      0.2802E-02      0.2802E-02      0.2802E-02             NaN             NaN             NaN
   2.451      0.2809E-02      0.2809E-02      0.2809E-02             NaN             NaN             NaN
   2.454      0.2816E-02      0.2816E-02      0.2816E-02             NaN             NaN             NaN
   2.458      0.2823E-02      0.2823E-02      0.2823E-02             NaN             NaN             NaN
   2.461      0.2830E-02      0.2830E-02      0.2830E-02             NaN             NaN             NaN
   2.464      0.2837E-02      0.2837E-02      0.2837E-02             NaN             NaN             NaN
   2.467      0.2844E-02      0.2844E-02      0.2844E-02             NaN             NaN             NaN
   2.471      0.2851E-02      0.2851E-02      0.2851E-02             NaN             NaN             NaN
   2.474      0.2858E-02      0.2858E-02      0.2858E-02             NaN             NaN             NaN
   2.478      0.2865E-02      0.2865E-02      0.2865E-02             NaN             NaN             NaN
   2.481      0.2873E-02      0.2873E-02      0.2873E-02             NaN             NaN             NaN
   2.484      0.2880E-02      0.2880E-02      0.2880E-02             NaN             NaN             NaN
   2.487      0.2887E-02      0.2887E-02      0.2887E-02             NaN             NaN             NaN
   2.491      0.2895E-02      0.2895E-02      0.2895E-02             NaN             NaN             NaN
   2.494      0.2902E-02      0.2902E-02      0.2902E-02             NaN             NaN             NaN
   2.498      0.2910E-02      0.2910E-02      0.2910E-02             NaN             NaN             NaN
   2.501      0.2917E-02      0.2917E-02      0.2917E-02             NaN             NaN             NaN
   2.504      0.2925E-02      0.2925E-02      0.2925E-02             NaN             NaN             NaN
   2.507      0.2932E-02      0.2932E-02      0.2932E-02             NaN             NaN             NaN
   2.511      0.2940E-02      0.2940E-02      0.2940E-02             NaN             NaN             NaN
   2.514      0.2948E-02      0.2948E-02      0.2948E-02             NaN             NaN             NaN
   2.518      0.2955E-02      0.2955E-02      0.2955E-02             NaN             NaN             NaN
   2.521      0.2963E-02      0.2963E-02      0.2963E-02             NaN             NaN             NaN
   2.524      0.2971E-02      0.2971E-02      0.2971E-02             NaN             NaN             NaN
   2.527      0.2978E-02      0.2978E-02      0.2978E-02             NaN             NaN             NaN
   2.531      0.2986E-02      0.2986E-02      0.2986E-02             NaN             NaN             NaN
   2.534      0.2994E-02      0.2994E-02      0.2994E-02             NaN             NaN             NaN
   2.538      0.3002E-02      0.3002E-02      0.3002E-02             NaN             NaN             NaN
   2.541      0.3010E-02      0.3010E-02      0.3010E-02             NaN             NaN             NaN
   2.544      0.3018E-02      0.3018E-02      0.3018E-02             NaN             NaN             NaN
   2.547      0.3026E-02      0.3026E-02      0.3026E-02             NaN             NaN             NaN
   2.551      0.3034E-02      0.3034E-02      0.3034E-02             NaN             NaN             NaN
   2.554      0.3042E-02      0.3042E-02      0.3042E-02             NaN             NaN             NaN
   2.558      0.3051E-02      0.3051E-02      0.3051E-02             NaN             NaN             NaN
   2.561      0.3059E-02      0.3059E-02      0.3059E-02             NaN             NaN             NaN
   2.564      0.3067E-02      0.3067E-02      0.3067E-02             NaN             NaN             NaN
   2.567      0.3076E-02      0.3076E-02      0.3076E-02             NaN             NaN             NaN
   2.571      0.3084E-02      0.3084E-02      0.3084E-02             NaN             NaN             NaN
   2.574      0.3093E-02      0.3093E-02      0.3093E-02             NaN             NaN             NaN
   2.578      0.3101E-02      0.3101E-02      0.3101E-02             NaN             NaN             NaN
   2.581      0.3110E-02      0.3110E-02      0.3110E-02             NaN             NaN             NaN
   2.584      0.3118E-02      0.3118E-02      0.3118E-02             NaN             NaN             NaN
   2.587      0.3127E-02      0.3127E-02      0.3127E-02             NaN             NaN             NaN
   2.591      0.3136E-02      0.3136E-02      0.3136E-02             NaN             NaN             NaN
   2.594      0.3144E-02      0.3144E-02      0.3144E-02             NaN             NaN             NaN
   2.598      0.3153E-02      0.3153E-02      0.3153E-02             NaN             NaN             NaN
   2.601      0.3162E-02      0.3162E-02      0.3162E-02             NaN             NaN             NaN
   2.604      0.3171E-02      0.3171E-02      0.3171E-02             NaN             NaN             NaN
   2.607      0.3180E-02      0.3180E-02      0.3180E-02             NaN             NaN             NaN
   2.611      0.3189E-02      0.3189E-02      0.3189E-02             NaN             NaN             NaN
   2.614      0.3198E-02      0.3198E-02      0.3198E-02             NaN             NaN             NaN
   2.618      0.3207E-02      0.3207E-02      0.3207E-02             NaN             NaN             NaN
   2.621      0.3217E-02      0.3217E-02      0.3217E-02             NaN             NaN             NaN
   2.624      0.3226E-02      0.3226E-02      0.3226E-02             NaN             NaN             NaN
   2.627      0.3235E-02      0.3235E-02      0.3235E-02             NaN             NaN             NaN
   2.631      0.3245E-02      0.3245E-02      0.3245E-02             NaN             NaN             NaN
   2.634      0.3254E-02      0.3254E-02      0.3254E-02             NaN             NaN             NaN
   2.638      0.3264E-02      0.3264E-02      0.3264E-02             NaN             NaN             NaN
   2.641      0.3273E-02      0.3273E-02      0.3273E-02             NaN             NaN             NaN
   2.644      0.3283E-02      0.3283E-02      0.3283E-02             NaN             NaN             NaN
   2.647      0.3293E-02      0.3293E-02      0.3293E-02             NaN             NaN             NaN
   2.651      0.3302E-02      0.3302E-02      0.3302E-02             NaN             NaN             NaN
   2.654      0.3312E-02      0.3312E-02      0.3312E-02             NaN             NaN             NaN
   2.658      0.3322E-02      0.3322E-02      0.3322E-02             NaN             NaN             NaN
   2.661      0.3332E-02      0.3332E-02      0.3332E-02             NaN             NaN             NaN
   2.664      0.3343E-02      0.3343E-02      0.3343E-02             NaN             NaN             NaN
   2.668      0.3353E-02      0.3353E-02      0.3353E-02             NaN             NaN             NaN
   2.671      0.3363E-02      0.3363E-02      0.3363E-02             NaN             NaN             NaN
   2.674      0.3373E-02      0.3373E-02      0.3373E-02             NaN             NaN             NaN
   2.678      0.3384E-02      0.3384E-02      0.3384E-02             NaN             NaN             NaN
   2.681      0.3394E-02      0.3394E-02      0.3394E-02             NaN             NaN             NaN
   2.684      0.3405E-02      0.3405E-02      0.3405E-02             NaN             NaN             NaN
   2.688      0.3415E-02      0.3415E-02      0.3415E-02             NaN             NaN             NaN
   2.691      0.3426E-02      0.3426E-02      0.3426E-02             NaN             NaN             NaN
   2.694      0.3437E-02      0.3437E-02      0.3437E-02             NaN             NaN             NaN
   2.698      0.3448E-02      0.3448E-02      0.3448E-02             NaN             NaN             NaN
   2.701      0.3459E-02      0.3459E-02      0.3459E-02             NaN             NaN             NaN
   2.704      0.3470E-02      0.3470E-02      0.3470E-02             NaN             NaN             NaN
   2.708      0.3481E-02      0.3481E-02      0.3481E-02             NaN             NaN             NaN
   2.711      0.3493E-02      0.3493E-02      0.3493E-02             NaN             NaN             NaN
   2.714      0.3504E-02      0.3504E-02      0.3504E-02             NaN             NaN             NaN
   2.718      0.3516E-02      0.3516E-02      0.3516E-02             NaN             NaN             NaN
   2.721      0.3527E-02      0.3527E-02      0.3527E-02             NaN             NaN             NaN
   2.724      0.3539E-02      0.3539E-02      0.3539E-02             NaN             NaN             NaN
   2.728      0.3551E-02      0.3551E-02      0.3551E-02             NaN             NaN             NaN
   2.731      0.3563E-02      0.3563E-02      0.3563E-02             NaN             NaN             NaN
   2.734      0.3575E-02      0.3575E-02      0.3575E-02             NaN             NaN             NaN
   2.738      0.3587E-02      0.3587E-02      0.3587E-02             NaN             NaN             NaN
   2.741      0.3599E-02      0.3599E-02      0.3599E-02             NaN             NaN             NaN
   2.744      0.3612E-02      0.3612E-02      0.3612E-02             NaN             NaN             NaN
   2.748      0.3624E-02      0.3624E-02      0.3624E-02             NaN             NaN             NaN
   2.751      0.3637E-02      0.3637E-02      0.3637E-02             NaN             NaN             NaN
   2.754      0.3649E-02      0.3649E-02      0.3649E-02             NaN             NaN             NaN
   2.758      0.3662E-02      0.3662E-02      0.3662E-02             NaN             NaN             NaN
   2.761      0.3675E-02      0.3675E-02      0.3675E-02             NaN             NaN             NaN
   2.764      0.3688E-02      0.3688E-02      0.3688E-02             NaN             NaN             NaN
   2.768      0.3701E-02      0.3701E-02      0.3701E-02             NaN             NaN             NaN
   2.771      0.3715E-02      0.3715E-02      0.3715E-02             NaN             NaN             NaN
   2.774      0.3728E-02      0.3728E-02      0.3728E-02             NaN             NaN             NaN
   2.778      0.3742E-02      0.3742E-02      0.3742E-02             NaN             NaN             NaN
   2.781      0.3756E-02      0.3756E-02      0.3756E-02             NaN             NaN             NaN
   2.784      0.3769E-02      0.3769E-02      0.3769E-02             NaN             NaN             NaN
   2.788      0.3784E-02      0.3784E-02      0.3784E-02             NaN             NaN             NaN
   2.791      0.3798E-02      0.3798E-02      0.3798E-02             NaN             NaN             NaN
   2.794      0.3812E-02      0.3812E-02      0.3812E-02             NaN             NaN             NaN
   2.798      0.3827E-02      0.3827E-02      0.3827E-02             NaN             NaN             NaN
   2.801      0.3841E-02      0.3841E-02      0.3841E-02             NaN             NaN             NaN
   2.804      0.3856E-02      0.3856E-02      0.3856E-02             NaN             NaN             NaN
   2.808      0.3871E-02      0.3871E-02      0.3871E-02             NaN             NaN             NaN
   2.811      0.3886E-02      0.3886E-02      0.3886E-02             NaN             NaN             NaN
   2.814      0.3902E-02      0.3902E-02      0.3902E-02             NaN             NaN             NaN
   2.818      0.3917E-02      0.3917E-02      0.3917E-02             NaN             NaN             NaN
   2.821      0.3933E-02      0.3933E-02      0.3933E-02             NaN             NaN             NaN
   2.824      0.3949E-02      0.3949E-02      0.3949E-02             NaN             NaN             NaN
   2.828      0.3965E-02      0.3965E-02      0.3965E-02             NaN             NaN             NaN
   2.831      0.3981E-02      0.3981E-02      0.3981E-02             NaN             NaN             NaN
   2.834      0.3998E-02      0.3998E-02      0.3998E-02             NaN             NaN             NaN
   2.838      0.4014E-02      0.4014E-02      0.4014E-02             NaN             NaN             NaN
   2.841      0.4031E-02      0.4031E-02      0.4031E-02             NaN             NaN             NaN
   2.844      0.4048E-02      0.4048E-02      0.4048E-02             NaN             NaN             NaN
   2.848      0.4066E-02      0.4066E-02      0.4066E-02             NaN             NaN             NaN
   2.851      0.4083E-02      0.4083E-02      0.4083E-02             NaN             NaN             NaN
   2.854      0.4101E-02      0.4101E-02      0.4101E-02             NaN             NaN             NaN
   2.858      0.4119E-02      0.4119E-02      0.4119E-02             NaN             NaN             NaN
   2.861      0.4137E-02      0.4137E-02      0.4137E-02             NaN             NaN             NaN
   2.864      0.4155E-02      0.4156E-02      0.4156E-02             NaN             NaN             NaN
   2.868      0.4174E-02      0.4174E-02      0.4174E-02             NaN             NaN             NaN
   2.871      0.4193E-02      0.4193E-02      0.4193E-02             NaN             NaN             NaN
   2.874      0.4213E-02      0.4213E-02      0.4213E-02             NaN             NaN             NaN
   2.878      0.4232E-02      0.4232E-02      0.4232E-02             NaN             NaN             NaN
   2.881      0.4252E-02      0.4252E-02      0.4252E-02             NaN             NaN             NaN
   2.884      0.4272E-02      0.4272E-02      0.4272E-02             NaN             NaN             NaN
   2.888      0.4292E-02      0.4292E-02      0.4292E-02             NaN             NaN             NaN
   2.891      0.4313E-02      0.4313E-02      0.4313E-02             NaN             NaN             NaN
   2.894      0.4334E-02      0.4334E-02      0.4334E-02             NaN             NaN             NaN
   2.898      0.4355E-02      0.4355E-02      0.4355E-02             NaN             NaN             NaN
   2.901      0.4377E-02      0.4377E-02      0.4377E-02             NaN             NaN             NaN
   2.904      0.4399E-02      0.4399E-02      0.4399E-02             NaN             NaN             NaN
   2.908      0.4421E-02      0.4421E-02      0.4421E-02             NaN             NaN             NaN
   2.911      0.4444E-02      0.4444E-02      0.4444E-02             NaN             NaN             NaN
   2.914      0.4467E-02      0.4467E-02      0.4467E-02             NaN             NaN             NaN
   2.918      0.4491E-02      0.4491E-02      0.4491E-02             NaN             NaN             NaN
   2.921      0.4515E-02      0.4515E-02      0.4515E-02             NaN             NaN             NaN
   2.924      0.4539E-02      0.4539E-02      0.4539E-02             NaN             NaN             NaN
   2.928      0.4563E-02      0.4563E-02      0.4563E-02             NaN             NaN             NaN
   2.931      0.4588E-02      0.4588E-02      0.4588E-02             NaN             NaN             NaN
   2.934      0.4614E-02      0.4614E-02      0.4614E-02             NaN             NaN             NaN
   2.938      0.4640E-02      0.4640E-02      0.4640E-02             NaN             NaN             NaN
   2.941      0.4666E-02      0.4666E-02      0.4666E-02             NaN             NaN             NaN
   2.944      0.4693E-02      0.4693E-02      0.4693E-02             NaN             NaN             NaN
   2.948      0.4721E-02      0.4721E-02      0.4721E-02             NaN             NaN             NaN
   2.951      0.4748E-02      0.4748E-02      0.4748E-02             NaN             NaN             NaN
   2.954      0.4777E-02      0.4777E-02      0.4777E-02             NaN             NaN             NaN
   2.958      0.4806E-02      0.4806E-02      0.4806E-02             NaN             NaN             NaN
   2.961      0.4835E-02      0.4835E-02      0.4835E-02             NaN             NaN             NaN
   2.964      0.4866E-02      0.4866E-02      0.4866E-02             NaN             NaN             NaN
   2.968      0.4896E-02      0.4896E-02      0.4896E-02             NaN             NaN             NaN
   2.971      0.4928E-02      0.4928E-02      0.4928E-02             NaN             NaN             NaN
   2.974      0.4959E-02      0.4959E-02      0.4959E-02             NaN             NaN             NaN
   2.978      0.4992E-02      0.4992E-02      0.4992E-02             NaN             NaN             NaN
   2.981      0.5025E-02      0.5025E-02      0.5025E-02             NaN             NaN             NaN
   2.984      0.5059E-02      0.5059E-02      0.5059E-02             NaN             NaN             NaN
   2.988      0.5094E-02      0.5094E-02      0.5094E-02             NaN             NaN             NaN
   2.991      0.5129E-02      0.5129E-02      0.5129E-02             NaN             NaN             NaN
   2.994      0.5166E-02      0.5166E-02      0.5166E-02             NaN             NaN             NaN
   2.998      0.5203E-02      0.5203E-02      0.5203E-02             NaN             NaN             NaN
   3.001      0.5241E-02      0.5241E-02      0.5241E-02             NaN             NaN             NaN
   3.004      0.5279E-02      0.5279E-02      0.5279E-02             NaN             NaN             NaN
   3.008      0.5319E-02      0.5319E-02      0.5319E-02             NaN             NaN             NaN
   3.011      0.5359E-02      0.5359E-02      0.5359E-02             NaN             NaN             NaN
   3.014      0.5401E-02      0.5401E-02      0.5401E-02             NaN             NaN             NaN
   3.018      0.5443E-02      0.5443E-02      0.5443E-02             NaN             NaN             NaN
   3.021      0.5487E-02      0.5487E-02      0.5487E-02             NaN             NaN             NaN
   3.024      0.5531E-02      0.5531E-02      0.5531E-02             NaN             NaN             NaN
   3.028      0.5577E-02      0.5577E-02      0.5577E-02             NaN             NaN             NaN
   3.031      0.5624E-02      0.5624E-02      0.5624E-02             NaN             NaN             NaN
   3.034      0.5671E-02      0.5671E-02      0.5671E-02             NaN             NaN             NaN
   3.038      0.5721E-02      0.5721E-02      0.5721E-02             NaN             NaN             NaN
   3.041      0.5771E-02      0.5771E-02      0.5771E-02             NaN             NaN             NaN
   3.044      0.5822E-02      0.5822E-02      0.5822E-02             NaN             NaN             NaN
   3.048      0.5875E-02      0.5875E-02      0.5875E-02             NaN             NaN             NaN
   3.051      0.5929E-02      0.5929E-02      0.5929E-02             NaN             NaN             NaN
   3.054      0.5985E-02      0.5985E-02      0.5985E-02             NaN             NaN             NaN
   3.058      0.6042E-02      0.6042E-02      0.6042E-02             NaN             NaN             NaN
   3.061      0.6100E-02      0.6100E-02      0.6100E-02             NaN             NaN             NaN
   3.064      0.6160E-02      0.6160E-02      0.6160E-02             NaN             NaN             NaN
   3.068      0.6221E-02      0.6221E-02      0.6221E-02             NaN             NaN             NaN
   3.071      0.6284E-02      0.6284E-02      0.6284E-02             NaN             NaN             NaN
   3.074      0.6349E-02      0.6349E-02      0.6349E-02             NaN             NaN             NaN
   3.078      0.6415E-02      0.6415E-02      0.6415E-02             NaN             NaN             NaN
   3.081      0.6482E-02      0.6482E-02      0.6482E-02             NaN             NaN             NaN
   3.084      0.6551E-02      0.6551E-02      0.6551E-02             NaN             NaN             NaN
   3.088      0.6622E-02      0.6622E-02      0.6622E-02             NaN             NaN             NaN
   3.091      0.6694E-02      0.6694E-02      0.6694E-02             NaN             NaN             NaN
   3.094      0.6768E-02      0.6768E-02      0.6768E-02             NaN             NaN             NaN
   3.098      0.6843E-02      0.6843E-02      0.6843E-02             NaN             NaN             NaN
   3.101      0.6920E-02      0.6920E-02      0.6920E-02             NaN             NaN             NaN
   3.104      0.6999E-02      0.6998E-02      0.6999E-02             NaN             NaN             NaN
   3.108      0.7078E-02      0.7078E-02      0.7078E-02             NaN             NaN             NaN
   3.111      0.7159E-02      0.7159E-02      0.7159E-02             NaN             NaN             NaN
   3.114      0.7241E-02      0.7241E-02      0.7241E-02             NaN             NaN             NaN
   3.118      0.7325E-02      0.7325E-02      0.7325E-02             NaN             NaN             NaN
   3.121      0.7409E-02      0.7409E-02      0.7409E-02             NaN             NaN             NaN
   3.124      0.7495E-02      0.7495E-02      0.7495E-02             NaN             NaN             NaN
   3.128      0.7581E-02      0.7581E-02      0.7581E-02             NaN             NaN             NaN
   3.131      0.7668E-02      0.7668E-02      0.7668E-02             NaN             NaN             NaN
   3.134      0.7756E-02      0.7756E-02      0.7756E-02             NaN             NaN             NaN
   3.138      0.7845E-02      0.7845E-02      0.7845E-02             NaN             NaN             NaN
   3.141      0.7934E-02      0.7934E-02      0.7934E-02             NaN             NaN             NaN
   3.144      0.8024E-02      0.8024E-02      0.8024E-02             NaN             NaN             NaN
   3.148      0.8114E-02      0.8114E-02      0.8114E-02             NaN             NaN             NaN
   3.151      0.8205E-02      0.8205E-02      0.8205E-02             NaN             NaN             NaN
   3.154      0.8296E-02      0.8296E-02      0.8296E-02             NaN             NaN             NaN
   3.158      0.8387E-02      0.8387E-02      0.8387E-02             NaN             NaN             NaN
   3.161      0.8480E-02      0.8480E-02      0.8480E-02             NaN             NaN             NaN
   3.164      0.8573E-02      0.8573E-02      0.8573E-02             NaN             NaN             NaN
   3.168      0.8667E-02      0.8667E-02      0.8667E-02             NaN      0.0000E+00             NaN
   3.171      0.8762E-02      0.8762E-02      0.8762E-02             NaN      0.0000E+00             NaN
   3.174      0.8858E-02      0.8858E-02      0.8858E-02             NaN      0.0000E+00             NaN
   3.178      0.8956E-02      0.8956E-02      0.8956E-02             NaN      0.0000E+00             NaN
   3.181      0.9056E-02      0.9056E-02      0.9056E-02             NaN      0.0000E+00             NaN
   3.184      0.9157E-02      0.9157E-02      0.9157E-02             NaN      0.0000E+00             NaN
   3.188      0.9261E-02      0.9261E-02      0.9261E-02             NaN      0.0000E+00             NaN
   3.191      0.9367E-02      0.9367E-02      0.9367E-02             NaN      0.0000E+00             NaN
   3.194      0.9477E-02      0.9477E-02      0.9477E-02             NaN      0.0000E+00             NaN
   3.198      0.9589E-02      0.9589E-02      0.9589E-02             NaN      0.0000E+00             NaN
   3.201      0.9706E-02      0.9706E-02      0.9706E-02             NaN      0.0000E+00             NaN
   3.204      0.9825E-02      0.9825E-02      0.9825E-02             NaN      0.0000E+00             NaN
   3.208      0.9950E-02      0.9950E-02      0.9950E-02             NaN      0.0000E+00             NaN
   3.211      0.1008E-01      0.1008E-01      0.1008E-01             NaN      0.0000E+00             NaN
   3.214      0.1021E-01      0.1021E-01      0.1021E-01             NaN      0.0000E+00             NaN
   3.218      0.1035E-01      0.1035E-01      0.1035E-01             NaN      0.0000E+00             NaN
   3.221      0.1049E-01      0.1049E-01      0.1049E-01             NaN      0.0000E+00             NaN
   3.224      0.1064E-01      0.1064E-01      0.1064E-01             NaN      0.0000E+00             NaN
   3.228      0.1080E-01      0.1080E-01      0.1080E-01             NaN      0.0000E+00             NaN
   3.231      0.1096E-01      0.1096E-01      0.1096E-01             NaN      0.0000E+00             NaN
   3.234      0.1112E-01      0.1112E-01      0.1112E-01             NaN      0.0000E+00             NaN
   3.238      0.1130E-01      0.1130E-01      0.1130E-01             NaN      0.0000E+00             NaN
   3.241      0.1148E-01      0.1148E-01      0.1148E-01             NaN      0.0000E+00             NaN
   3.244      0.1166E-01      0.1166E-01      0.1166E-01             NaN      0.0000E+00             NaN
   3.248      0.1185E-01      0.1185E-01      0.1185E-01             NaN      0.0000E+00             NaN
   3.251      0.1205E-01      0.1205E-01      0.1205E-01             NaN      0.5000E+04             NaN
   3.254      0.1226E-01      0.1226E-01      0.1226E-01             NaN      0.5000E+04             NaN
   3.258      0.1247E-01      0.1247E-01      0.1247E-01             NaN      0.5000E+04             NaN
   3.261      0.1269E-01      0.1269E-01      0.1269E-01             NaN      0.5000E+04             NaN
   3.264      0.1292E-01      0.1292E-01      0.1292E-01             NaN      0.5000E+04             NaN
   3.268      0.1316E-01      0.1316E-01      0.1316E-01             NaN      0.5000E+04             NaN
   3.271      0.1340E-01      0.1340E-01      0.1340E-01             NaN      0.5000E+04             NaN
   3.274      0.1365E-01      0.1365E-01      0.1365E-01             NaN      0.5000E+04             NaN
   3.278      0.1390E-01      0.1390E-01      0.1390E-01             NaN      0.5000E+04             NaN
   3.281      0.1417E-01      0.1417E-01      0.1417E-01             NaN      0.5000E+04             NaN
   3.284      0.1444E-01      0.1444E-01      0.1444E-01             NaN      0.5000E+04             NaN
   3.288      0.1471E-01      0.1471E-01      0.1471E-01             NaN      0.5000E+04             NaN
   3.291      0.1500E-01      0.1500E-01      0.1500E-01             NaN      0.5000E+04             NaN
   3.294      0.1529E-01      0.1529E-01      0.1529E-01             NaN      0.5000E+04             NaN
   3.298      0.1558E-01      0.1558E-01      0.1558E-01             NaN      0.5000E+04             NaN
   3.301      0.1589E-01      0.1589E-01      0.1589E-01             NaN      0.5000E+04             NaN
   3.304      0.1619E-01      0.1619E-01      0.1619E-01      0.1000E+05      0.5000E+04             NaN
   3.308      0.1651E-01      0.1651E-01      0.1651E-01      0.1000E+05      0.5000E+04             NaN
   3.311      0.1682E-01      0.1682E-01      0.1682E-01      0.1000E+05      0.5000E+04             NaN
   3.314      0.1714E-01      0.1714E-01      0.1714E-01      0.1000E+05      0.5000E+04             NaN
   3.318      0.1746E-01      0.1746E-01      0.1746E-01      0.1000E+05      0.1000E+05             NaN
   3.321      0.1779E-01      0.1779E-01      0.1779E-01      0.1000E+05      0.1000E+05             NaN
   3.324      0.1812E-01      0.1812E-01      0.1812E-01      0.1000E+05      0.1000E+05             NaN
   3.328      0.1844E-01      0.1844E-01      0.1844E-01      0.1000E+05      0.1000E+05             NaN
   3.331      0.1877E-01      0.1877E-01      0.1877E-01      0.1000E+05      0.1000E+05             NaN
   3.334      0.1909E-01      0.1909E-01      0.1909E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.338      0.1942E-01      0.1942E-01      0.1942E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.341      0.1973E-01      0.1973E-01      0.1973E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.344      0.2005E-01      0.2005E-01      0.2005E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.348      0.2035E-01      0.2035E-01      0.2035E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.351      0.2065E-01      0.2065E-01      0.2065E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.354      0.2094E-01      0.2094E-01      0.2094E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.358      0.2122E-01      0.2122E-01      0.2122E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.361      0.2148E-01      0.2148E-01      0.2148E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.365      0.2174E-01      0.2174E-01      0.2174E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.368      0.2198E-01      0.2198E-01      0.2198E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.371      0.2220E-01      0.2220E-01      0.2220E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.374      0.2241E-01      0.2241E-01      0.2241E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.378      0.2261E-01      0.2261E-01      0.2261E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.381      0.2278E-01      0.2278E-01      0.2278E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.385      0.2295E-01      0.2295E-01      0.2295E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.388      0.2309E-01      0.2309E-01      0.2309E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.391      0.2322E-01      0.2322E-01      0.2322E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.394      0.2334E-01      0.2334E-01      0.2334E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.398      0.2344E-01      0.2344E-01      0.2344E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.401      0.2352E-01      0.2352E-01      0.2352E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.405      0.2360E-01      0.2360E-01      0.2360E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.408      0.2366E-01      0.2366E-01      0.2366E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.411      0.2370E-01      0.2370E-01      0.2370E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.414      0.2374E-01      0.2374E-01      0.2374E-01      0.1000E+05      0.1000E+05      0.1000E+05
   3.418      0.2377E-01      0.2377E-01      0.2377E-01      0.1000E+05      0.5000E+04      0.1000E+05
   3.421      0.2378E-01      0.2378E-01      0.2378E-01      0.1000E+05      0.5000E+04      0.1000E+05
   3.425      0.2379E-01      0.2379E-01      0.2379E-01      0.1000E+05      0.5000E+04      0.1000E+05
   3.428      0.2379E-01      0.2379E-01      0.2379E-01      0.1000E+05      0.5000E+04      0.1000E+05
   3.431      0.2378E-01      0.2378E-01      0.2378E-01      0.1000E+05      0.5000E+04      0.1000E+05
   3.434      0.2376E-01      0.2376E-01      0.2376E-01             NaN      0.5000E+04      0.1000E+05
   3.438      0.2374E-01      0.2374E-01      0.2374E-01             NaN      0.5000E+04      0.1000E+05
   3.441      0.2371E-01      0.2371E-01      0.2371E-01             NaN      0.5000E+04      0.1000E+05
   3.445      0.2367E-01      0.2367E-01      0.2367E-01             NaN      0.5000E+04      0.1000E+05
   3.448      0.2363E-01      0.2363E-01      0.2363E-01             NaN      0.5000E+04      0.1000E+05
   3.451      0.2358E-01      0.2358E-01      0.2358E-01             NaN      0.5000E+04      0.1000E+05
   3.454      0.2352E-01      0.2352E-01      0.2352E-01             NaN      0.5000E+04      0.1000E+05
   3.458      0.2346E-01      0.2346E-01      0.2346E-01             NaN      0.5000E+04      0.1000E+05
   3.461      0.2339E-01      0.2339E-01      0.2339E-01             NaN      0.5000E+04      0.1000E+05
